enzyme_id,enzyme_ecnum,reaction_id,Gene-reaction-association
407,2.7.1.7,2228,'(2645.1) or (3099.1) or (3098.3) or (2645.2) or (80201.1) or (3098.2) or (2645.3) or (3098.1) or (3098.4) or (3101.1) or (3098.5)'
408,2.7.1.73,2334,'(55586.1)'
409,2.7.1.74,3878,'(AI493054.1) or (132158.1)'
409,2.7.1.74,863,'(1633.1)'
409,2.7.1.74,861,'(1632.1)'
409,2.7.1.74,862,''
410,2.7.1.76,845,'(100.1)'
411,2.7.1.82,1189,'(2110.1)'
412,2.7.2.11,2075,''
413,2.7.3.2,689,'(6576.1)'
413,2.7.3.2,690,'(1159.1) or (1160.1)'
414,2.7.4.11,3866,'(AA526438.1) or (H17063.1) or (51102.1) or (55825.1)'
415,2.7.4.14,813,'(51727.1)'
415,2.7.4.14,814,'(51727.1)'
415,2.7.4.14,815,'(51727.1)'
415,2.7.4.14,816,'(51727.1)'
415,2.7.4.14,817,'(51727.1)'
415,2.7.4.14,818,'(51727.1)'
415,2.7.4.14,819,'(51727.1)'
415,2.7.4.14,820,'(51727.1)'
415,2.7.4.14,821,'(51727.1)'
415,2.7.4.14,822,'(51727.1)'
415,2.7.4.14,826,'(51727.1)'
415,2.7.4.14,831,'(51727.1)'
415,2.7.4.14,832,'(51727.1)'
415,2.7.4.14,833,'(51727.1)'
415,2.7.4.14,834,'(51727.1)'
415,2.7.4.14,835,'(51727.1)'
415,2.7.4.14,836,'(51727.1)'
415,2.7.4.14,837,'(51727.1)'
415,2.7.4.14,838,'(51727.1)'
415,2.7.4.14,839,'(51727.1)'
415,2.7.4.14,840,'(51727.1)'
415,2.7.4.14,3647,'(51727.1)'
415,2.7.4.14,3648,'(51727.1)'
415,2.7.4.14,3649,'(51727.1)'
415,2.7.4.14,3650,'(51727.1)'
415,2.7.4.14,3651,'(51727.1)'
415,2.7.4.14,3652,'(51727.1)'
415,2.7.4.14,3653,'(51727.1)'
415,2.7.4.14,3654,'(51727.1)'
415,2.7.4.14,3655,'(51727.1)'
415,2.7.4.14,3656,'(51727.1)'
415,2.7.4.14,3657,'(51727.1)'
415,2.7.4.14,3658,'(51727.1)'
415,2.7.4.14,3661,'(51727.1)'
415,2.7.4.14,828,'(26289.1) or (26289.2)'
415,2.7.4.14,830,'(26289.1) or (26289.2)'
415,2.7.4.14,824,''
415,2.7.4.14,3660,''
416,2.7.4.2,3039,'(5372.1) or (55276.1) or (5373.1)'
417,2.7.4.3,266,'(26289.2) or (26289.1)'
417,2.7.4.3,263,'(205.3) or (205.1) or (204.1) or (204.3) or (204.2) or (205.2)'
418,2.7.4.6,2710,'(4833.1)'
418,2.7.4.6,2712,'(4833.1)'
418,2.7.4.6,2715,'(4833.1)'
418,2.7.4.6,2718,'(4833.1)'
418,2.7.4.6,2721,'(4833.1)'
418,2.7.4.6,2724,'(4833.1)'
418,2.7.4.6,2727,'(4833.1)'
418,2.7.4.6,2730,'(4833.1)'
418,2.7.4.6,2733,'(4833.1)'
418,2.7.4.6,2736,'(4833.1)'
418,2.7.4.6,5399,'(4833.1)'
418,2.7.4.6,2723,'(4832.1) or (4831.1 and 4830.2) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.1)'
418,2.7.4.6,2709,'(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)'
418,2.7.4.6,2720,'(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)'
418,2.7.4.6,2726,'(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)'
418,2.7.4.6,2729,'(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)'
418,2.7.4.6,2732,'(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)'
418,2.7.4.6,2735,'(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2)'
418,2.7.4.6,2717,'(4832.1) or (29922.2) or (4831.1 and 4830.1) or (29922.1) or (10201.1) or (4831.1 and 4830.2)'
418,2.7.4.6,2714,'(4832.1) or (29922.1) or (4831.1 and 4830.1) or (10201.1) or (4831.1 and 4830.2) or (29922.2)'
418,2.7.4.6,2708,'(4832.1) or (10201.1) or (4831.1 and 4830.1) or (29922.2) or (4831.1 and 4830.2) or (29922.1)'
418,2.7.4.6,2711,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
418,2.7.4.6,2734,'(4831.1 and 4830.1) or (4830.2 and 4831.1)'
418,2.7.4.6,5397,''
418,2.7.4.6,5398,''
419,2.7.4.8,902,'(2987.1)'
420,2.7.4.9,5395,'(10327.1)'
420,2.7.4.9,5396,''
421,2.7.6.2,3553,'(1890.1)'
422,2.7.7.1,2745,'(6557.1) or (6558.1)'
422,2.7.7.1,2746,'(349565.1)'
423,2.7.7.12,3837,'(6576.1)'
423,2.7.7.12,3634,'(11046.1)'
423,2.7.7.12,1936,''
424,2.7.7.13,3831,'(755.1) or (4139.1) or (5211.1) or (5213.1) or (5214.1)'
425,2.7.7.14,1172,'(2023.1) or (2027.2) or (2027.1) or (2026.1)'
425,2.7.7.14,2950,''
426,2.7.7.15,660,'(162466.1)'
426,2.7.7.15,659,'(1103.4) or (1103.1) or (1103.3) or (1103.2)'
426,2.7.7.15,733,''
427,2.7.7.18,2753,'(64802.1)'
427,2.7.7.18,2752,'(349565.1)'
427,2.7.7.18,2751,'(26.1) or (314.1) or (8639.1) or (314.2)'
428,2.7.7.2,1741,''
429,2.7.7.22,2493,'(11253.1)'
430,2.7.7.23,3610,''
431,2.7.7.24,1871,''
432,2.7.7.3,3978,'(220.1) or (218.1) or (221.1) or (222.1) or (U37519.1)'
433,2.7.7.30,1606,''
434,2.7.7.4,3324,'(10157.1)'
434,2.7.7.4,3344,''
435,2.7.7.41,646,'(1040.1)'
435,2.7.7.41,645,''
436,2.7.7.43,705,'(55907.1)'
436,2.7.7.43,4022,'(4967.1) or (55753.1)'
436,2.7.7.43,704,''
437,2.7.7.9,1943,''
438,2.7.8.11,643,''
438,2.7.8.11,2969,''
439,2.7.8.15,2043,'(64579.1) or (3340.1) or (9348.1) or (8509.1)'
439,2.7.8.15,2044,'(1798.1) or (1798.2)'
440,2.7.8.2,6341,'(56994.1)'
440,2.7.8.2,6339,'(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)'
440,2.7.8.2,6343,'(10390.1)'
440,2.7.8.2,6340,''
440,2.7.8.2,6342,''
441,2.7.8.7,3877,'(AI493054.1) or (132158.1)'
442,2.7.8.8,3119,'(9791.1)'
442,2.7.8.8,3118,'(8781.1) or (5723.1)'
442,2.7.8.8,3120,'(81490.1)'
443,2.7.9.3,3350,'(4143.1) or (27430.2 and 4144.1) or (27430.1 and 4144.1)'
444,2.8.1.1,5624,''
445,2.8.1.2,3981,'(AA081045.1) or (AI620219.1) or (219.1) or (217.1) or (224.1) or (501.1) or (223.1) or (AU149534.1) or (T83654.1)'
445,2.8.1.2,2513,'(27349.2) or (27349.1)'
446,2.8.2.1,103,'(6799.1) or (6817.3) or (6799.2) or (6818.2) or (6817.2) or (6818.1) or (6817.1) or (6817.4) or (6818.3) or (6817.5)'
446,2.8.2.1,1105,''
446,2.8.2.1,2762,''
446,2.8.2.1,3571,''
446,2.8.2.1,3596,''
447,2.8.2.11,1889,'(9514.1)'
447,2.8.2.11,5960,'(9514.1)'
447,2.8.2.11,5961,'(9514.1)'
447,2.8.2.11,5962,'(9514.1)'
447,2.8.2.11,5959,'(2581.1)'
447,2.8.2.11,1888,''
448,2.8.2.17,3283,'(9469.1) or (56548.1)'
448,2.8.2.17,3284,'(9469.1) or (56548.1)'
448,2.8.2.17,3280,'(8534.1) or (9469.1)'
448,2.8.2.17,3285,'(56548.1)'
448,2.8.2.17,3286,'(56548.1)'
448,2.8.2.17,3282,'(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)'
449,2.8.2.2,3585,'(6822.1) or (6822.1)'
449,2.8.2.2,109,'(6822.1)'
449,2.8.2.2,923,'(6783.1) or (6822.1)'
449,2.8.2.2,674,'(6582.1) or (6584.1) or (6582.2)'
449,2.8.2.2,3081,'(5198.1)'
449,2.8.2.2,922,''
449,2.8.2.2,3584,''
450,2.8.2.23,3255,'(9957.1) or (9951.1) or (222537.1)'
450,2.8.2.23,3256,'(9956.1) or (9951.1) or (222537.1)'
450,2.8.2.23,3254,''
451,2.8.2.4,1186,''
452,2.8.2.5,3261,'(113189.1) or (50515.1) or (166012.1) or (55501.1)'
452,2.8.2.5,3262,'(113189.1) or (50515.1) or (166012.1) or (55501.1)'
452,2.8.2.5,3263,'(113189.1) or (50515.1) or (166012.1) or (55501.1)'
452,2.8.2.5,3260,''
452,2.8.2.5,3264,''
452,2.8.2.5,3265,''
453,2.8.3.5,2827,''
454,3.1.1.1,718,''
455,3.1.1.13,5877,'(56922.1) or (64087.1)'
455,3.1.1.13,4321,''
455,3.1.1.13,4322,''
455,3.1.1.13,4323,''
455,3.1.1.13,4324,''
455,3.1.1.13,4325,''
455,3.1.1.13,4326,''
455,3.1.1.13,4327,''
455,3.1.1.13,4328,''
455,3.1.1.13,4329,''
455,3.1.1.13,4330,''
455,3.1.1.13,4331,''
455,3.1.1.13,4332,''
455,3.1.1.13,4333,''
456,3.1.1.17,2065,'(6510.1)'
456,3.1.1.17,856,'(1610.1)'
457,3.1.1.19,3681,''
458,3.1.1.2,5719,''
459,3.1.1.23,2441,'(3990.1)'
459,3.1.1.23,2442,'(11343.1) or (11343.2)'
460,3.1.1.3,2438,'(51268.1)'
460,3.1.1.3,2444,'(50487.1)'
460,3.1.1.3,2439,'(4023.1)'
460,3.1.1.3,2440,'(4023.1)'
461,3.1.1.31,2962,'(5230.1) or (375056.1) or (5232.1)'
461,3.1.1.31,2963,'(25796.1)'
461,3.1.1.31,7380,''
462,3.1.1.4,3036,'(8398.1) or (5320.1) or (8398.2)'
462,3.1.1.4,3035,''
463,3.1.1.47,2906,'(5051.1) or (5049.1 and 5050.1) or (5049.1 and 5050.1 and 5048.1)'
463,3.1.1.47,2905,''
464,3.1.1.7,211,'(43.1) or (43.2)'
465,3.1.2.1,235,'(134526.1)'
465,3.1.2.1,3790,''
466,3.1.2.12,3368,''
467,3.1.2.14,1609,'(55301.1)'
467,3.1.2.14,1610,'(55301.1)'
467,3.1.2.14,1611,'(55301.1)'
467,3.1.2.14,1612,'(55301.1)'
467,3.1.2.14,1613,'(55301.1)'
467,3.1.2.14,1614,'(55301.1)'
467,3.1.2.14,1615,'(55301.1)'
467,3.1.2.14,1608,'(2530.4) or (2530.1) or (2530.3) or (2530.2) or (2530.5)'
467,3.1.2.14,1616,''
467,3.1.2.14,1617,''
468,3.1.2.17,3970,'(10588.1) or (400410.1)'
469,3.1.2.2,5936,'(91703.1)'
469,3.1.2.2,5392,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,5420,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,5423,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,5426,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,5681,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,5684,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,5937,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,6388,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,6398,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,6477,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,6604,'(641372.1) or (641371.1) or (570.1)'
469,3.1.2.2,6387,'(3295.1) or (1962.1)'
469,3.1.2.2,6626,'(3295.1) or (1962.1)'
469,3.1.2.2,6397,'(30.1)'
469,3.1.2.2,6476,'(30.1)'
469,3.1.2.2,6603,'(30.1)'
469,3.1.2.2,6635,'(1962.1)'
469,3.1.2.2,5680,'(1593.1)'
469,3.1.2.2,5393,'(10965.1) or (11332.1)'
469,3.1.2.2,5421,'(10965.1) or (11332.1)'
469,3.1.2.2,5424,'(10965.1) or (11332.1)'
469,3.1.2.2,5427,'(10965.1) or (11332.1)'
469,3.1.2.2,5682,'(10965.1) or (11332.1)'
469,3.1.2.2,5685,'(10965.1) or (11332.1)'
469,3.1.2.2,5938,'(10965.1) or (11332.1)'
469,3.1.2.2,6389,'(10965.1) or (11332.1)'
469,3.1.2.2,6399,'(10965.1) or (11332.1)'
469,3.1.2.2,6478,'(10965.1) or (11332.1)'
469,3.1.2.2,6605,'(10965.1) or (11332.1)'
469,3.1.2.2,5422,'(10005.1) or (122970.1) or (570.1)'
469,3.1.2.2,5425,'(10005.1) or (122970.1) or (570.1)'
469,3.1.2.2,5683,'(10005.1) or (122970.1) or (570.1)'
469,3.1.2.2,5391,''
469,3.1.2.2,5419,''
470,3.1.2.22,3854,''
471,3.1.2.4,69,'(26275.1) or (26275.2)'
471,3.1.2.4,4106,'(1962.1) or (3033.1) or (3030.1) or (3028.1) or (3295.1)'
471,3.1.2.4,66,''
471,3.1.2.4,3982,''
472,3.1.2.6,2110,'(3029.1) or (84264.2) or (84264.1)'
472,3.1.2.6,2109,''
473,3.1.3.1,3840,'(84532.1) or (55902.1) or (79611.1)'
473,3.1.3.1,4047,'(34.1) or (3712.1) or (R14373.1)'
473,3.1.3.1,376,'(248.1) or (251.1) or (249.1) or (250.1)'
474,3.1.3.10,40,''
475,3.1.3.11,1731,'(229.1)'
476,3.1.3.18,2964,'(9563.1)'
476,3.1.3.18,2965,'(5240.1)'
477,3.1.3.2,2371,'(8574.1)'
477,3.1.3.2,80,'(53.1)'
477,3.1.3.2,243,'(52.1) or (52.3) or (52.2)'
478,3.1.3.25,2567,'(3631.2) or (3631.1) or (8821.1)'
478,3.1.3.25,2568,'(3612.1) or (3613.1)'
478,3.1.3.25,2563,''
479,3.1.3.27,2968,'(5236.1) or (55276.1)'
480,3.1.3.29,226,''
481,3.1.3.3,3117,'(10396.1) or (57194.1)'
482,3.1.3.36,3003,'(8867.1) or (56623.1) or (4952.1) or (8871.1) or (8867.2) or (4952.2) or (3633.1)'
482,3.1.3.36,3002,''
483,3.1.3.4,5756,'(8613.1)'
483,3.1.3.4,5755,'(8611.1) or (8613.1)'
483,3.1.3.4,5754,'(5742.1) or (5743.1)'
483,3.1.3.4,4113,'(2720.1)'
483,3.1.3.4,3056,''
484,3.1.3.41,3977,'(220.1) or (218.1) or (221.1) or (222.1) or (U37519.1)'
485,3.1.3.46,1732,'(2203.1) or (8789.1)'
486,3.1.3.5,2784,'(93034.1) or (30833.1) or (93034.2)'
486,3.1.3.5,3786,'(80347.1)'
486,3.1.3.5,2779,'(56953.1)'
486,3.1.3.5,2783,'(56953.1)'
486,3.1.3.5,2791,'(56953.1)'
486,3.1.3.5,2773,'(55808.1)'
486,3.1.3.5,2782,'(53.1)'
486,3.1.3.5,2785,'(53.1)'
486,3.1.3.5,2788,'(53.1)'
486,3.1.3.5,2790,'(53.1)'
486,3.1.3.5,2793,'(53.1)'
486,3.1.3.5,2796,'(53.1)'
486,3.1.3.5,2798,'(53.1)'
486,3.1.3.5,2780,'(51251.1)'
486,3.1.3.5,2786,'(51251.1)'
486,3.1.3.5,2781,'(4907.1)'
486,3.1.3.5,2787,'(4907.1)'
486,3.1.3.5,2795,'(4907.1)'
486,3.1.3.5,2800,'(4907.1)'
486,3.1.3.5,2775,'(30833.1)'
486,3.1.3.5,2778,'(30833.1)'
486,3.1.3.5,2789,'(30833.1)'
486,3.1.3.5,2777,'(22978.1) or (93034.2) or (93034.1)'
486,3.1.3.5,2794,'(22978.1) or (93034.2) or (93034.1)'
486,3.1.3.5,2797,'(22978.1) or (30833.1)'
486,3.1.3.5,2774,'(22978.1)'
486,3.1.3.5,2776,'(22978.1)'
486,3.1.3.5,2792,'(22978.1)'
486,3.1.3.5,2799,'(22978.1)'
487,3.1.3.51,1088,'(84920.1)'
487,3.1.3.51,1089,''
488,3.1.3.56,2547,'(253430.1)'
488,3.1.3.56,2558,'(253430.1)'
489,3.1.3.59,6124,'(240.1)'
490,3.1.3.61,2552,''
490,3.1.3.61,2560,''
491,3.1.3.64,2553,'(3628.1)'
492,3.1.3.66,6346,'(93492.1)'
492,3.1.3.66,5554,'(54995.1)'
492,3.1.3.66,5553,'(5305.1) or (8396.1) or (79837.1)'
492,3.1.3.66,2566,''
492,3.1.3.66,6348,''
493,3.1.3.67,2988,'(5728.1)'
493,3.1.3.67,6344,'(10390.1)'
493,3.1.3.67,2987,''
493,3.1.3.67,5555,''
493,3.1.3.67,5556,''
493,3.1.3.67,6345,''
494,3.1.3.7,574,'(9488.1)'
494,3.1.3.7,575,'(10380.1)'
495,3.1.3.9,1883,'(9563.1)'
496,3.1.4.11,3005,'(23236.2) or (5336.1) or (9651.1) or (113026.1) or (89869.1) or (84812.1) or (5330.1) or (5335.1) or (51196.1) or (5333.1) or (5332.2) or (5331.1) or (5335.2) or (5334.1) or (5332.1) or (257068.1) or (23236.1) or (23007.1)'
496,3.1.4.11,3004,''
497,3.1.4.14,3876,'(1718.1)'
497,3.1.4.14,4441,''
498,3.1.4.17,2929,'(5244.1) or (5244.3) or (5244.2)'
498,3.1.4.17,2932,'(5139.1) or (5146.1) or (5152.17) or (50940.1) or (5152.6) or (5136.1) or (5152.11) or (5152.2) or (8654.2) or (10846.1) or (5152.10) or (5145.1 and 5158.1 and 5149.1) or (5140.1) or (5152.12) or (5152.15) or (5137.1) or (5136.2) or (5138.1) or (5152.5) or (5153.1) or (5152.20) or (5152.19) or (5152.16) or (8654.3) or (5152.14) or (5152.13) or (5152.7) or (5152.3) or (5140.2) or (8654.1) or (5152.18) or (5145.1 and 5146.1 and 5158.1 and 5147.1 and 5148.1) or (5152.4)'
498,3.1.4.17,2930,'(5139.1) or (5142.1) or (5151.3) or (5153.1) or (5150.2) or (5143.1) or (5150.1) or (5137.1) or (5144.1) or (5136.2) or (5140.2) or (5151.2) or (10846.1) or (5151.5) or (5140.1) or (5141.1) or (5138.1) or (5136.1) or (5151.4) or (5151.1) or (27115.1) or (50940.1) or (8622.1)'
498,3.1.4.17,2931,'(10846.1)'
498,3.1.4.17,2933,'(10846.1)'
499,3.1.4.3,3027,'(23236.2) or (5336.1) or (23007.1) or (113026.1) or (89869.1) or (84812.1) or (9651.1) or (5335.1) or (51196.1) or (257068.1) or (5332.2) or (5331.1) or (5335.2) or (5334.1) or (5332.1) or (5330.1) or (23236.1) or (5333.1)'
499,3.1.4.3,3026,''
500,3.1.4.37,5693,'(570.1)'
500,3.1.4.37,5694,''
501,3.1.4.4,2919,'(5338.1)'
501,3.1.4.4,6350,'(5338.1)'
501,3.1.4.4,6362,'(5338.1)'
501,3.1.4.4,2920,'(5337.1)'
501,3.1.4.4,2921,'(5337.1)'
501,3.1.4.4,6351,'(5337.1)'
501,3.1.4.4,6363,'(5337.1)'
501,3.1.4.4,2918,''
501,3.1.4.4,6349,''
501,3.1.4.4,6361,''
502,3.1.4.46,2132,'(57678.1)'
503,3.1.4.48,1072,''
503,3.1.4.48,1073,''
504,3.1.6.12,3267,'(411.2) or (411.1)'
504,3.1.6.12,3268,'(411.2) or (411.1)'
504,3.1.6.12,3269,'(411.1) or (411.2)'
504,3.1.6.12,3270,'(411.1) or (411.2)'
504,3.1.6.12,3266,'(166012.1) or (113189.1) or (50515.1) or (55501.1)'
505,3.1.6.13,3249,'(9653.1)'
505,3.1.6.13,3250,'(3423.1) or (3423.2)'
505,3.1.6.13,3251,'(3423.1) or (3423.2)'
506,3.1.6.14,3297,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
506,3.1.6.14,3310,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
506,3.1.6.14,3313,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
506,3.1.6.14,3298,'(2799.1)'
506,3.1.6.14,3299,'(2799.1)'
506,3.1.6.14,3300,'(2799.1)'
506,3.1.6.14,3301,'(2799.1)'
506,3.1.6.14,3302,'(2799.1)'
506,3.1.6.14,3303,'(2799.1)'
506,3.1.6.14,3304,'(2799.1)'
506,3.1.6.14,3305,'(2799.1)'
506,3.1.6.14,3306,'(2799.1)'
506,3.1.6.14,3307,'(2799.1)'
506,3.1.6.14,3308,'(2799.1)'
506,3.1.6.14,3311,'(2799.1)'
506,3.1.6.14,3314,'(2799.1)'
506,3.1.6.14,3315,'(2799.1)'
507,3.1.6.15,3257,'(9951.1) or (9955.1) or (9953.1) or (64711.1)'
507,3.1.6.15,3258,''
507,3.1.6.15,3259,''
508,3.1.6.18,3252,'(3423.2) or (3423.1)'
508,3.1.6.18,3253,''
509,3.1.6.2,3461,'(412.1)'
509,3.1.6.2,3462,'(412.1)'
509,3.1.6.2,3463,'(412.1)'
509,3.1.6.2,5462,'(412.1)'
509,3.1.6.2,5468,'(412.1)'
509,3.1.6.2,5469,'(412.1)'
509,3.1.6.2,5471,'(412.1)'
509,3.1.6.2,5517,'(412.1)'
509,3.1.6.2,5518,'(412.1)'
509,3.1.6.2,5519,'(412.1)'
509,3.1.6.2,5520,'(412.1)'
509,3.1.6.2,5521,'(412.1)'
509,3.1.6.2,5522,'(412.1)'
509,3.1.6.2,5523,'(412.1)'
509,3.1.6.2,5528,'(412.1)'
509,3.1.6.2,5529,'(412.1)'
509,3.1.6.2,5530,'(412.1)'
509,3.1.6.2,6272,'(412.1)'
509,3.1.6.2,6273,'(412.1)'
509,3.1.6.2,6274,'(412.1)'
509,3.1.6.2,6275,'(412.1)'
509,3.1.6.2,6276,'(412.1)'
509,3.1.6.2,5466,'(280.1) or (84569.1) or (276.1) or (277.1) or (278.1) or (279.1) or (276.1) or (277.1) or (278.1) or (279.1)'
509,3.1.6.2,5516,'(1586.1)'
509,3.1.6.2,5527,'(1586.1)'
509,3.1.6.2,3460,''
509,3.1.6.2,5460,''
509,3.1.6.2,5461,''
509,3.1.6.2,5467,''
509,3.1.6.2,5470,''
509,3.1.6.2,6271,''
510,3.1.6.4,3317,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
510,3.1.6.4,3318,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
510,3.1.6.4,3319,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
510,3.1.6.4,3320,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
510,3.1.6.4,3321,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
510,3.1.6.4,3309,'(2799.1)'
510,3.1.6.4,3312,'(2799.1)'
510,3.1.6.4,3316,'(2799.1)'
510,3.1.6.4,3296,'(23563.2) or (9435.1) or (23563.1) or (10164.1) or (4166.1)'
511,3.1.6.8,436,'(410.1)'
512,3.10.1.1,2270,'(6448.1)'
512,3.10.1.1,2271,'(6448.1)'
512,3.10.1.1,2272,'(6448.1)'
512,3.10.1.1,2269,''
513,3.2.1.1,398,'(6520.1) or (280.1) or (278.1) or (276.1) or (277.1) or (6519.1 and 11136.1) or (276.2) or (279.1)'
513,3.2.1.1,399,'(6520.1) or (280.1) or (278.1) or (276.1) or (277.1) or (6519.1 and 11136.1) or (276.2) or (279.1)'
513,3.2.1.1,5500,'(59272.1)'
513,3.2.1.1,5486,'(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)'
513,3.2.1.1,5492,'(54600.1) or (10720.1) or (7367.1) or (7363.1) or (7364.1) or (54578.1) or (54657.1) or (54659.1) or (54579.1) or (7365.1) or (7366.1) or (54490.1) or (54577.1) or (54575.1) or (54658.1)'
513,3.2.1.1,5502,'(276.1) or (277.1) or (278.1) or (279.1) or (276.1) or (277.1) or (278.1) or (279.1) or (280.1) or (84569.1)'
513,3.2.1.1,5464,'(25830.1)'
513,3.2.1.1,5465,''
513,3.2.1.1,5487,''
513,3.2.1.1,5493,''
513,3.2.1.1,5501,''
513,3.2.1.1,5503,''
514,3.2.1.10,2807,'(6476.1)'
514,3.2.1.10,2806,'(3704.1) or (3704.2)'
514,3.2.1.10,3887,''
515,3.2.1.106,2536,'(4598.1)'
516,3.2.1.113,2579,'(57134.1) or (10905.1) or (4121.1)'
516,3.2.1.113,2584,'(57134.1) or (10905.1) or (4121.1)'
516,3.2.1.113,2587,'(57134.1) or (10905.1) or (4121.1)'
516,3.2.1.113,2578,'(57134.1)'
516,3.2.1.113,2583,'(57134.1)'
516,3.2.1.113,2575,'(4121.1) or (57134.1) or (10905.1)'
516,3.2.1.113,2576,'(4121.1) or (57134.1) or (10905.1)'
516,3.2.1.113,2577,'(4121.1) or (57134.1) or (10905.1)'
516,3.2.1.113,2581,'(4121.1) or (57134.1) or (10905.1)'
516,3.2.1.113,2582,'(4121.1) or (57134.1) or (10905.1)'
516,3.2.1.113,2585,'(4121.1) or (57134.1) or (10905.1)'
516,3.2.1.113,2586,'(4121.1) or (57134.1) or (10905.1)'
516,3.2.1.113,2588,'(4121.1) or (57134.1) or (10905.1)'
516,3.2.1.113,2574,'(2548.1)'
516,3.2.1.113,2589,'(11253.1)'
516,3.2.1.113,2580,'(10905.1) or (57134.1) or (4121.1)'
517,3.2.1.114,2465,''
518,3.2.1.14,681,'(27159.1) or (54682.1) or (1118.1)'
518,3.2.1.14,680,'(19.1)'
519,3.2.1.18,3373,'(8879.1)'
519,3.2.1.18,1901,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
519,3.2.1.18,3375,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
519,3.2.1.18,3376,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
519,3.2.1.18,3377,'(5476.1) and (2720.1) and (2588.1) and (4758.1)'
519,3.2.1.18,3374,'(4759.1) or (129807.1)'
519,3.2.1.18,2368,'(3938.1)'
520,3.2.1.20,2487,'(8972.1)'
520,3.2.1.20,2573,'(8972.1)'
520,3.2.1.20,2486,'(2595.1)'
520,3.2.1.20,2485,'(1468.1)'
520,3.2.1.20,2571,''
521,3.2.1.21,554,'(53630.1)'
522,3.2.1.22,2015,''
523,3.2.1.23,3996,'(AI924226.1) or (53354.1) or (80025.1) or (79646.1) or (55229.1) or (100128062.1)'
523,3.2.1.23,3879,'(AI653169.1) or (203.1) or (204.1) or (205.1) or (206.1) or (26289.1) or (122481.1) or (AW277253.1)'
523,3.2.1.23,4073,'(AA081045.1) or (AI620219.1) or (219.1) or (217.1) or (224.1) or (501.1) or (223.1) or (AU149534.1) or (T83654.1)'
523,3.2.1.23,4434,'(9200.1) or (201562.1)'
523,3.2.1.23,1893,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
523,3.2.1.23,1894,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
523,3.2.1.23,1895,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
523,3.2.1.23,1896,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
523,3.2.1.23,1897,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
523,3.2.1.23,1898,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
523,3.2.1.23,1899,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
523,3.2.1.23,1900,'(5476.1) and (2720.1) and (2588.1) and (4758.1) or (5476.1) and (2720.1)'
