cid,old_cid,rid,old_rid,sch,ismain
4140,',6639,2745,1,'
1861,',6640,2745,1,'
3180,',6640,2745,1,'
4143,',6640,2745,1,'
1200,',6641,',1,'
3173,',6641,',1,'
4138,',6641,',1,'
1201,',6642,2746,1,'
3177,',6642,2746,1,'
4140,',6642,2746,1,'
1203,',6643,2746,1,'
3180,',6643,2746,1,'
4143,',6643,2746,1,'
1497,',6644,2748,1,'
4200,',6644,2748,1,'
1498,',6645,2748,1,'
4203,',6645,2748,1,'
1310,',6646,2750,1,'
4200,',6646,2750,1,'
1318,',6647,',1,'
3173,',6647,',1,'
4138,',6647,',1,'
1319,',6648,2751,1,'
3177,',6648,2751,1,'
4140,',6648,2751,1,'
1320,',6649,2751,1,'
3180,',6649,2751,1,'
4143,',6649,2751,1,'
2485,',6650,2752,1,'
481,',6651,',1,'
1213,',6651,',1,'
1212,',6652,2754,1,'
3182,',6652,2754,1,'
3153,',6653,2755,1,'
4961,',6653,2755,1,'
1213,',6654,2757,1,'
3182,',6654,2757,1,'
2152,',6655,',1,'
3182,',6655,',1,'
4954,',6656,',1,'
3173,',6657,',1,'
4138,',6657,',1,'
4196,',6657,',1,'
4636,',6657,',1,'
3179,',6658,2773,1,'
4142,',6658,2773,1,'
4202,',6658,2773,1,'
4638,',6658,2773,1,'
416,',6659,',1,'
4634,',6659,',1,'
417,',6660,',1,'
4635,',6660,',1,'
601,',6661,',1,'
4182,',6662,',1,'
934,',6663,',1,'
3173,',6663,',1,'
4138,',6663,',1,'
4196,',6663,',1,'
935,',6664,2792,1,'
3179,',6664,2792,1,'
4142,',6664,2792,1,'
4202,',6664,2792,1,'
2294,',6665,2793,1,'
3182,',6665,2793,1,'
2295,',6666,',1,'
3188,',6666,',1,'
2296,',6667,',1,'
3189,',6667,',1,'
981,',6668,2794,1,'
3182,',6668,2794,1,'
982,',6669,',1,'
3188,',6669,',1,'
983,',6670,',1,'
3189,',6670,',1,'
978,',6671,2795,1,'
3182,',6671,2795,1,'
979,',6672,',1,'
3188,',6672,',1,'
980,',6673,',1,'
3189,',6673,',1,'
2307,',6674,',1,'
4138,',6674,',1,'
4196,',6674,',1,'
2308,',6675,',1,'
4142,',6675,',1,'
4202,',6675,',1,'
2309,',6676,2800,1,'
3182,',6676,2800,1,'
2310,',6677,2800,1,'
3188,',6677,2800,1,'
2311,',6678,2800,1,'
3189,',6678,2800,1,'
2312,',6679,',1,'
4138,',6679,',1,'
4196,',6679,',1,'
2313,',6680,',1,'
4142,',6680,',1,'
4202,',6680,',1,'
2297,',6681,',1,'
4138,',6681,',1,'
4196,',6681,',1,'
2298,',6682,',1,'
4142,',6682,',1,'
4202,',6682,',1,'
2299,',6683,2803,1,'
3182,',6683,2803,1,'
2300,',6684,2803,1,'
3188,',6684,2803,1,'
2301,',6685,2803,1,'
3189,',6685,2803,1,'
2302,',6686,',1,'
4138,',6686,',1,'
4196,',6686,',1,'
2303,',6687,',1,'
4142,',6687,',1,'
4202,',6687,',1,'
4478,',6688,',1,'
4481,',6689,',1,'
4418,',6690,',1,'
1046,',6691,',1,'
2716,',6692,',1,'
3250,',6693,',1,'
3203,',6694,',1,'
3206,',6695,',1,'
3209,',6696,',1,'
3212,',6697,',1,'
2258,',6698,',1,'
3338,',6699,',1,'
828,',6700,',1,'
3342,',6701,',1,'
3345,',6702,',1,'
3348,',6703,',1,'
3351,',6704,',1,'
3354,',6705,',1,'
3245,',6706,',1,'
831,',6707,',1,'
3426,',6708,',1,'
3428,',6709,',1,'
3432,',6710,',1,'
3434,',6711,',1,'
3470,',6712,',1,'
3409,',6713,',1,'
3415,',6714,',1,'
3416,',6715,',1,'
3440,',6716,',1,'
3442,',6717,',1,'
3444,',6718,',1,'
3413,',6719,',1,'
3424,',6720,',1,'
3430,',6721,',1,'
3436,',6722,',1,'
3438,',6723,',1,'
3422,',6724,',1,'
3420,',6725,',1,'
3418,',6726,',1,'
3446,',6727,',1,'
3448,',6728,',1,'
3450,',6729,',1,'
3452,',6730,',1,'
3454,',6731,',1,'
3456,',6732,',1,'
3458,',6733,',1,'
3460,',6734,',1,'
3462,',6735,',1,'
3464,',6736,',1,'
3466,',6737,',1,'
3468,',6738,',1,'
3998,',6739,',1,'
713,',6740,',1,'
2328,',6741,',1,'
1261,',6742,',1,'
1161,',6743,',1,'
1171,',6744,',1,'
1175,',6745,',1,'
1185,',6746,',1,'
1164,',6747,',1,'
1168,',6748,',1,'
4017,',6749,',1,'
4012,',6750,',1,'
4010,',6751,',1,'
1439,',6752,',1,'
1480,',6753,',1,'
1441,',6754,',1,'
1482,',6755,',1,'
1443,',6756,',1,'
1484,',6757,',1,'
4008,',6758,',1,'
1383,',6759,',1,'
1381,',6760,',1,'
1179,',6761,',1,'
2453,',6762,',1,'
76,',6763,',1,'
301,',6764,',1,'
1933,',6765,',1,'
1936,',6766,',1,'
1938,',6767,',1,'
1947,',6768,',1,'
1949,',6769,',1,'
1934,',6770,',1,'
1939,',6771,',1,'
1976,',6772,',1,'
1978,',6773,',1,'
1980,',6774,',1,'
1476,',6775,',1,'
1617,',6776,',1,'
1969,',6777,',1,'
3035,',6778,',1,'
1157,',6779,',1,'
4936,',6780,',1,'
2354,',6781,',1,'
2978,',6782,',1,'
1060,',6783,',1,'
1054,',6784,',1,'
25,',6785,',1,'
1965,',6786,',1,'
1153,',6787,',1,'
912,',6788,',1,'
873,',6789,',1,'
2254,',6790,',1,'
2261,',6791,',1,'
3066,',6791,',1,'
3491,',6792,',1,'
4112,',6792,',1,'
3661,',6793,',1,'
4390,',6794,',1,'
4390,',6795,',1,'
4458,',6796,',1,'
677,',6797,',1,'
3179,',6797,',1,'
4142,',6797,',1,'
4200,',6798,',1,'
124,',6800,',1,'
194,',6801,',1,'
582,',6802,',1,'
752,',6802,',1,'
2327,',6802,',1,'
583,',6803,',1,'
585,',6804,',1,'
2365,',6804,',1,'
585,',6805,',1,'
3189,',6805,',1,'
169,',6806,',1,'
2361,',6807,',1,'
2490,',6807,',1,'
945,',6808,',1,'
945,',6809,',1,'
2361,',6809,',1,'
946,',6810,',1,'
2361,',6811,',1,'
2543,',6811,',1,'
948,',6812,',1,'
952,',6813,',1,'
2361,',6814,',1,'
4627,',6814,',1,'
950,',6815,',1,'
195,',6816,',1,'
2361,',6816,',1,'
2361,',6817,',1,'
2529,',6817,',1,'
2361,',6818,',1,'
2521,',6818,',1,'
962,',6819,',1,'
3189,',6819,',1,'
752,',6820,',1,'
2327,',6820,',1,'
2677,',6820,',1,'
2678,',6821,',1,'
958,',6822,',1,'
197,',6823,',1,'
2361,',6823,',1,'
2361,',6824,',1,'
4759,',6824,',1,'
288,',6825,',1,'
2361,',6826,',1,'
4776,',6826,',1,'
287,',6827,',1,'
2361,',6827,',1,'
289,',6828,',1,'
296,',6829,',1,'
2361,',6830,',1,'
4771,',6830,',1,'
295,',6831,',1,'
2361,',6831,',1,'
297,',6832,',1,'
221,',6833,',1,'
2361,',6833,',1,'
199,',6834,',1,'
2361,',6834,',1,'
292,',6835,',1,'
291,',6836,',1,'
2361,',6836,',1,'
293,',6837,',1,'
2361,',6838,',1,'
3536,',6838,',1,'
985,',6839,',1,'
203,',6840,',1,'
2361,',6840,',1,'
752,',6841,',1,'
3182,',6841,',1,'
4397,',6841,',1,'
255,',6842,',1,'
2361,',6842,',1,'
249,',6843,',1,'
2361,',6843,',1,'
214,',6844,',1,'
2361,',6844,',1,'
560,',6845,',1,'
2361,',6846,',1,'
4414,',6846,',1,'
994,',6847,',1,'
794,',6848,',1,'
2361,',6848,',1,'
998,',6849,',1,'
2331,',6849,',1,'
996,',6850,',1,'
1002,',6851,',1,'
1000,',6852,',1,'
193,',6853,',1,'
2361,',6853,',1,'
999,',6854,',1,'
996,',6855,',1,'
796,',6856,',1,'
2365,',6856,',1,'
2361,',6857,',1,'
3678,',6857,',1,'
123,',6858,',1,'
2361,',6858,',1,'
1005,',6859,',1,'
2361,',6860,',1,'
3625,',6860,',1,'
2365,',6861,',1,'
3627,',6861,',1,'
1007,',6862,',1,'
1009,',6863,',1,'
1012,',6864,',1,'
584,',6865,',1,'
2361,',6865,',1,'
1010,',6866,',1,'
2361,',6867,1032,1,'
4218,',6867,1032,1,'
1013,',6868,',1,'
1013,',6869,',1,'
2361,',6869,',1,'
1014,',6870,',1,'
1016,',6871,',1,'
2361,',6872,',1,'
4617,',6872,',1,'
1018,',6873,',1,'
2654,',6874,',1,'
2488,',6875,',1,'
2487,',6876,',1,'
752,',6877,',1,'
2508,',6877,',1,'
3182,',6877,',1,'
2521,',6878,',1,'
171,',6879,',1,'
2532,',6880,',1,'
2534,',6881,',1,'
175,',6882,',1,'
2543,',6883,',1,'
2544,',6884,',1,'
752,',6885,',1,'
2663,',6885,',1,'
3182,',6885,',1,'
752,',6886,',1,'
2327,',6886,',1,'
2662,',6886,',1,'
752,',6887,',1,'
2327,',6887,',1,'
2668,',6887,',1,'
2669,',6888,',1,'
2668,',6889,',1,'
2676,',6890,',1,'
752,',6891,',1,'
2672,',6891,',1,'
3182,',6891,',1,'
2674,',6892,',1,'
170,',6893,',1,'
172,',6894,',1,'
176,',6895,',1,'
202,',6896,',1,'
206,',6897,',1,'
230,',6898,',1,'
252,',6899,',1,'
254,',6900,',1,'
258,',6901,',1,'
286,',6902,',1,'
290,',6903,',1,'
294,',6904,',1,'
298,',6905,',1,'
947,',6906,',1,'
949,',6907,',1,'
951,',6908,',1,'
959,',6909,',1,'
986,',6910,',1,'
995,',6911,',1,'
997,',6912,',1,'
1001,',6913,',1,'
1004,',6914,',1,'
1006,',6915,',1,'
1008,',6916,',1,'
1011,',6917,',1,'
1015,',6918,',1,'
1017,',6919,',1,'
1019,',6920,',1,'
2535,',6921,',1,'
2533,',6922,',1,'
2545,',6923,',1,'
2662,',6924,',1,'
2669,',6925,',1,'
2675,',6926,',1,'
3681,',6927,',1,'
4763,',6928,',1,'
4773,',6929,',1,'
4778,',6930,',1,'
2488,',6931,',1,'
2550,',6932,',1,'
2818,',6932,',1,'
2551,',6933,',1,'
4203,',6933,',1,'
2331,',6934,',1,'
2485,',6934,',1,'
3186,',6934,',1,'
4123,',6934,',1,'
2334,',6935,',1,'
2486,',6935,',1,'
3189,',6935,',1,'
4126,',6935,',1,'
2548,',6936,',1,'
2549,',6937,',1,'
2539,',6938,',1,'
3177,',6938,',1,'
4140,',6938,',1,'
2540,',6939,',1,'
3180,',6939,',1,'
4143,',6939,',1,'
2541,',6940,',1,'
2818,',6940,',1,'
2542,',6941,',1,'
4203,',6941,',1,'
101,',6942,',1,'
2331,',6942,',1,'
3186,',6942,',1,'
4123,',6942,',1,'
102,',6943,',1,'
2334,',6943,',1,'
3189,',6943,',1,'
4126,',6943,',1,'
177,',6944,',1,'
178,',6945,',1,'
2552,',6946,',1,'
3177,',6946,',1,'
4140,',6946,',1,'
2553,',6947,',1,'
3180,',6947,',1,'
4143,',6947,',1,'
2491,',6948,',1,'
2818,',6948,',1,'
3186,',6948,',1,'
2331,',6949,',1,'
2491,',6949,',1,'
2818,',6949,',1,'
3186,',6949,',1,'
4123,',6949,',1,'
2334,',6950,',1,'
2492,',6950,',1,'
3189,',6950,',1,'
4126,',6950,',1,'
4203,',6950,',1,'
2334,',6951,',1,'
3189,',6951,',1,'
4126,',6951,',1,'
4203,',6951,',1,'
4628,',6951,',1,'
2334,',6952,',1,'
3189,',6952,',1,'
4126,',6952,',1,'
4203,',6952,',1,'
4862,',6952,',1,'
2331,',6953,',1,'
2818,',6953,',1,'
3186,',6953,',1,'
4123,',6953,',1,'
4953,',6953,',1,'
2331,',6954,',1,'
2526,',6954,',1,'
2818,',6954,',1,'
3186,',6954,',1,'
4123,',6954,',1,'
2334,',6955,',1,'
2523,',6955,',1,'
3189,',6955,',1,'
4126,',6955,',1,'
2525,',6956,',1,'
99,',6957,',1,'
2331,',6957,',1,'
3186,',6957,',1,'
4123,',6957,',1,'
173,',6958,1818,1,'
174,',6959,1818,1,'
106,',6960,',1,'
2331,',6960,',1,'
3186,',6960,',1,'
4123,',6960,',1,'
107,',6961,',1,'
2334,',6961,',1,'
3189,',6961,',1,'
4126,',6961,',1,'
182,',6962,',1,'
183,',6963,',1,'
2331,',6964,',1,'
2530,',6964,',1,'
2818,',6964,',1,'
3186,',6964,',1,'
4123,',6964,',1,'
2334,',6965,',1,'
2531,',6965,',1,'
3189,',6965,',1,'
4126,',6965,',1,'
4203,',6965,',1,'
2530,',6966,',1,'
2818,',6966,',1,'
3186,',6966,',1,'
962,',6967,',1,'
2334,',6967,',1,'
3189,',6967,',1,'
4126,',6967,',1,'
4203,',6967,',1,'
960,',6968,',1,'
961,',6969,',1,'
2361,',6969,',1,'
962,',6970,',1,'
2365,',6970,',1,'
2334,',6971,',1,'
3189,',6971,',1,'
4126,',6971,',1,'
4203,',6971,',1,'
4861,',6971,',1,'
2331,',6972,',1,'
2818,',6972,',1,'
3186,',6972,',1,'
4123,',6972,',1,'
4875,',6972,',1,'
2331,',6973,',1,'
2818,',6973,',1,'
3186,',6973,',1,'
4123,',6973,',1,'
4769,',6973,',1,'
2334,',6974,',1,'
3189,',6974,',1,'
4126,',6974,',1,'
4203,',6974,',1,'
4770,',6974,',1,'
2818,',6975,',1,'
3186,',6975,',1,'
4769,',6975,',1,'
2331,',6976,',1,'
2818,',6976,',1,'
3186,',6976,',1,'
4123,',6976,',1,'
4774,',6976,',1,'
2334,',6977,',1,'
3189,',6977,',1,'
4126,',6977,',1,'
4203,',6977,',1,'
4775,',6977,',1,'
2818,',6978,',1,'
3186,',6978,',1,'
4904,',6978,',1,'
422,',6979,',1,'
2331,',6979,',1,'
2818,',6979,',1,'
3186,',6979,',1,'
4123,',6979,',1,'
423,',6980,',1,'
2334,',6980,',1,'
3189,',6980,',1,'
4126,',6980,',1,'
4203,',6980,',1,'
2331,',6981,',1,'
2818,',6981,',1,'
3186,',6981,',1,'
4123,',6981,',1,'
4760,',6981,',1,'
2334,',6982,',1,'
3189,',6982,',1,'
4126,',6982,',1,'
4203,',6982,',1,'
4761,',6982,',1,'
2818,',6983,',1,'
3186,',6983,',1,'
4760,',6983,',1,'
984,',6984,',1,'
2334,',6984,',1,'
3189,',6984,',1,'
4126,',6984,',1,'
4203,',6984,',1,'
759,',6985,',1,'
2334,',6985,',1,'
4448,',6985,',1,'
2334,',6986,',1,'
3189,',6986,',1,'
4126,',6986,',1,'
4203,',6986,',1,'
4452,',6986,',1,'
2331,',6987,',1,'
2818,',6987,',1,'
3186,',6987,',1,'
4123,',6987,',1,'
4500,',6987,',1,'
3189,',6988,',1,'
4137,',6988,',1,'
4386,',6988,',1,'
3189,',6989,',1,'
4126,',6989,',1,'
4386,',6989,',1,'
2331,',6990,',1,'
2818,',6990,',1,'
3186,',6990,',1,'
3510,',6990,',1,'
4123,',6990,',1,'
2334,',6991,',1,'
3189,',6991,',1,'
3531,',6991,',1,'
4126,',6991,',1,'
4203,',6991,',1,'
2818,',6992,',1,'
3186,',6992,',1,'
3510,',6992,',1,'
2331,',6993,',1,'
2818,',6993,',1,'
3186,',6993,',1,'
3530,',6993,',1,'
4123,',6993,',1,'
2818,',6994,',1,'
3186,',6994,',1,'
4818,',6994,',1,'
119,',6995,',1,'
2334,',6995,',1,'
3189,',6995,',1,'
4126,',6995,',1,'
2331,',6996,',1,'
2818,',6996,',1,'
3186,',6996,',1,'
3540,',6996,',1,'
4123,',6996,',1,'
328,',6997,',1,'
2818,',6997,',1,'
329,',6998,',1,'
4203,',6998,',1,'
118,',6999,',1,'
2331,',6999,',1,'
3186,',6999,',1,'
4123,',6999,',1,'
209,',7000,',1,'
210,',7001,',1,'
116,',7002,',1,'
2331,',7002,',1,'
3186,',7002,',1,'
4123,',7002,',1,'
117,',7003,',1,'
2334,',7003,',1,'
3189,',7003,',1,'
4126,',7003,',1,'
3180,',7004,',1,'
3533,',7004,',1,'
4143,',7004,',1,'
326,',7005,',1,'
2818,',7005,',1,'
327,',7006,',1,'
4203,',7006,',1,'
3177,',7007,',1,'
3532,',7007,',1,'
4140,',7007,',1,'
207,',7008,',1,'
208,',7009,',1,'
3177,',7010,',1,'
3518,',7010,',1,'
4140,',7010,',1,'
3180,',7011,',1,'
3539,',7011,',1,'
4143,',7011,',1,'
759,',7012,992,1,'
2334,',7012,992,1,'
4385,',7012,992,1,'
2331,',7013,',1,'
2818,',7013,',1,'
3186,',7013,',1,'
4123,',7013,',1,'
4399,',7013,',1,'
2334,',7014,',1,'
3189,',7014,',1,'
4126,',7014,',1,'
4203,',7014,',1,'
4401,',7014,',1,'
2818,',7015,',1,'
3186,',7015,',1,'
4399,',7015,',1,'
2334,',7016,',1,'
3189,',7016,',1,'
3538,',7016,',1,'
4126,',7016,',1,'
4203,',7016,',1,'
758,',7017,',1,'
2333,',7017,',1,'
3535,',7017,',1,'
3499,',7018,',1,'
4142,',7018,',1,'
4202,',7018,',1,'
2331,',7019,',1,'
2818,',7019,',1,'
3186,',7019,',1,'
3565,',7019,',1,'
4123,',7019,',1,'
2331,',7020,',1,'
2818,',7020,',1,'
3186,',7020,',1,'
4123,',7020,',1,'
4238,',7020,',1,'
2334,',7021,',1,'
3189,',7021,',1,'
4126,',7021,',1,'
4203,',7021,',1,'
4232,',7021,',1,'
2818,',7022,',1,'
3186,',7022,',1,'
4240,',7022,',1,'
2331,',7023,',1,'
2818,',7023,',1,'
3186,',7023,',1,'
3906,',7023,',1,'
4123,',7023,',1,'
2818,',7024,',1,'
3186,',7024,',1,'
3906,',7024,',1,'
2331,',7025,',1,'
2818,',7025,',1,'
3186,',7025,',1,'
3925,',7025,',1,'
4123,',7025,',1,'
2331,',7026,',1,'
2818,',7026,',1,'
3186,',7026,',1,'
3916,',7026,',1,'
4123,',7026,',1,'
135,',7027,',1,'
2331,',7027,',1,'
3186,',7027,',1,'
4123,',7027,',1,'
136,',7028,',1,'
2334,',7028,',1,'
3189,',7028,',1,'
4126,',7028,',1,'
2331,',7029,',1,'
2818,',7029,',1,'
3186,',7029,',1,'
4123,',7029,',1,'
4717,',7029,',1,'
2334,',7030,',1,'
3189,',7030,',1,'
4126,',7030,',1,'
4203,',7030,',1,'
4718,',7030,',1,'
259,',7031,',1,'
260,',7032,',1,'
137,',7033,',1,'
2331,',7033,',1,'
3186,',7033,',1,'
4123,',7033,',1,'
261,',7034,',1,'
2818,',7035,',1,'
3186,',7035,',1,'
4703,',7035,',1,'
2334,',7036,',1,'
2762,',7036,',1,'
3189,',7036,',1,'
4126,',7036,',1,'
4203,',7036,',1,'
2331,',7037,',1,'
2770,',7037,',1,'
2818,',7037,',1,'
3186,',7037,',1,'
4123,',7037,',1,'
2771,',7038,',1,'
4203,',7038,',1,'
2334,',7039,',1,'
2769,',7039,',1,'
3189,',7039,',1,'
4126,',7039,',1,'
390,',7040,',1,'
2331,',7040,',1,'
2818,',7040,',1,'
3186,',7040,',1,'
4123,',7040,',1,'
2334,',7041,',1,'
2664,',7041,',1,'
3189,',7041,',1,'
4126,',7041,',1,'
4203,',7041,',1,'
104,',7042,',1,'
2331,',7042,',1,'
3186,',7042,',1,'
4123,',7042,',1,'
105,',7043,',1,'
2334,',7043,',1,'
3189,',7043,',1,'
4126,',7043,',1,'
2509,',7044,',1,'
2818,',7044,',1,'
2510,',7045,',1,'
4203,',7045,',1,'
180,',7046,',1,'
181,',7047,',1,'
103,',7048,',1,'
2331,',7048,',1,'
3186,',7048,',1,'
4123,',7048,',1,'
2666,',7049,',1,'
3177,',7049,',1,'
4140,',7049,',1,'
2667,',7050,',1,'
3180,',7050,',1,'
4143,',7050,',1,'
988,',7051,',1,'
2818,',7051,',1,'
2671,',7052,',1,'
2665,',7053,',1,'
3177,',7053,',1,'
4140,',7053,',1,'
2334,',7054,',1,'
2673,',7054,',1,'
3189,',7054,',1,'
4126,',7054,',1,'
4203,',7054,',1,'
2670,',7055,',1,'
2670,',7056,',1,'
4142,',7056,',1,'
4202,',7056,',1,'
2334,',7057,',1,'
3189,',7057,',1,'
4126,',7057,',1,'
4189,',7057,',1,'
4203,',7057,',1,'
2334,',7058,',1,'
3189,',7058,',1,'
3880,',7058,',1,'
4126,',7058,',1,'
4203,',7058,',1,'
2361,',7059,',1,'
3997,',7059,',1,'
795,',7060,',1,'
2331,',7060,',1,'
2818,',7060,',1,'
3186,',7060,',1,'
4123,',7060,',1,'
2361,',7061,',1,'
4728,',7061,',1,'
2331,',7062,',1,'
2818,',7062,',1,'
3186,',7062,',1,'
4123,',7062,',1,'
4355,',7062,',1,'
2361,',7063,',1,'
3060,',7063,',1,'
3173,',7063,',1,'
233,',7064,',1,'
3186,',7064,',1,'
227,',7065,',1,'
2361,',7065,',1,'
2331,',7066,',1,'
3186,',7066,',1,'
3619,',7066,',1,'
4123,',7066,',1,'
2334,',7067,',1,'
3189,',7067,',1,'
3620,',7067,',1,'
4126,',7067,',1,'
3541,',7068,',1,'
3542,',7069,',1,'
2331,',7070,',1,'
2818,',7070,',1,'
3186,',7070,',1,'
3626,',7070,',1,'
4123,',7070,',1,'
2334,',7071,',1,'
3189,',7071,',1,'
3627,',7071,',1,'
4126,',7071,',1,'
4203,',7071,',1,'
585,',7072,',1,'
2334,',7072,',1,'
3189,',7072,',1,'
4126,',7072,',1,'
4203,',7072,',1,'
2331,',7073,',1,'
2818,',7073,',1,'
3186,',7073,',1,'
3519,',7073,',1,'
4123,',7073,',1,'
2331,',7074,',1,'
2818,',7074,',1,'
3186,',7074,',1,'
4123,',7074,',1,'
4243,',7074,',1,'
2334,',7075,',1,'
3189,',7075,',1,'
4126,',7075,',1,'
4203,',7075,',1,'
4244,',7075,',1,'
2331,',7076,',1,'
2818,',7076,',1,'
3186,',7076,',1,'
4123,',7076,',1,'
4219,',7076,',1,'
2334,',7077,',1,'
3189,',7077,',1,'
4126,',7077,',1,'
4203,',7077,',1,'
4220,',7077,',1,'
2334,',7078,',1,'
3189,',7078,',1,'
4126,',7078,',1,'
4203,',7078,',1,'
4618,',7078,',1,'
2331,',7079,',1,'
2650,',7079,',1,'
2818,',7079,',1,'
3186,',7079,',1,'
4123,',7079,',1,'
2331,',7080,',1,'
2818,',7080,',1,'
3186,',7080,',1,'
4123,',7080,',1,'
4176,',7080,',1,'
2489,',7081,',1,'
3179,',7081,',1,'
4142,',7081,',1,'
4202,',7081,',1,'
3182,',7082,',1,'
4263,',7082,',1,'
3182,',7083,',1,'
4261,',7083,',1,'
3182,',7084,',1,'
4259,',7084,',1,'
2818,',7085,',1,'
4767,',7085,',1,'
2444,',7086,',1,'
3177,',7086,',1,'
4140,',7086,',1,'
2331,',7087,',1,'
3186,',7087,',1,'
4123,',7087,',1,'
4764,',7087,',1,'
4765,',7088,',1,'
2331,',7089,',1,'
2818,',7089,',1,'
3186,',7089,',1,'
4123,',7089,',1,'
4904,',7089,',1,'
2331,',7090,',1,'
2818,',7090,',1,'
3186,',7090,',1,'
4123,',7090,',1,'
4818,',7090,',1,'
2331,',7091,',1,'
2818,',7091,',1,'
3186,',7091,',1,'
3895,',7091,',1,'
4123,',7091,',1,'
100,',7092,',1,'
2334,',7092,',1,'
3189,',7092,',1,'
4126,',7092,',1,'
3061,',7093,',1,'
196,',7094,',1,'
198,',7095,',1,'
204,',7096,',1,'
200,',7097,',1,'
201,',7098,',1,'
3626,',7099,',1,'
205,',7100,',1,'
3534,',7101,',1,'
3537,',7102,',1,'
3537,',7103,',1,'
228,',7104,',1,'
229,',7105,',1,'
215,',7106,',1,'
256,',7107,',1,'
251,',7108,',1,'
253,',7109,',1,'
222,',7110,',1,'
285,',7111,',1,'
3679,',7112,',1,'
3680,',7113,',1,'
752,',7114,',1,'
3182,',7114,',1,'
3878,',7114,',1,'
752,',7115,',1,'
3182,',7115,',1,'
4187,',7115,',1,'
2361,',7116,',1,'
4237,',7116,',1,'
4233,',7117,',1,'
2331,',7118,',1,'
4234,',7118,',1,'
752,',7119,',1,'
2327,',7119,',1,'
4976,',7119,',1,'
250,',7120,',1,'
4241,',7121,',1,'
2361,',7122,',1,'
4239,',7122,',1,'
2331,',7123,',1,'
4242,',7123,',1,'
257,',7124,',1,'
4239,',7125,',1,'
4260,',7126,',1,'
4262,',7127,',1,'
4264,',7128,',1,'
752,',7129,',1,'
3182,',7129,',1,'
4451,',7129,',1,'
3189,',7130,',1,'
4618,',7130,',1,'
752,',7131,',1,'
3182,',7131,',1,'
4387,',7131,',1,'
752,',7132,',1,'
2327,',7132,',1,'
4625,',7132,',1,'
4626,',7133,',1,'
2365,',7134,',1,'
4628,',7134,',1,'
3189,',7135,',1,'
4628,',7135,',1,'
752,',7136,',1,'
3182,',7136,',1,'
4702,',7136,',1,'
752,',7137,',1,'
3182,',7137,',1,'
4716,',7137,',1,'
4722,',7138,',1,'
1020,',7139,',1,'
2365,',7140,',1,'
4618,',7140,',1,'
752,',7141,',1,'
2327,',7141,',1,'
4721,',7141,',1,'
752,',7142,',1,'
2327,',7142,',1,'
4723,',7142,',1,'
2365,',7143,',1,'
4730,',7143,',1,'
3189,',7144,',1,'
4730,',7144,',1,'
4727,',7145,',1,'
4762,',7146,',1,'
4771,',7147,',1,'
4772,',7148,',1,'
4776,',7149,',1,'
4777,',7150,',1,'
1003,',7151,',1,'
152,',7152,',1,'
3841,',7152,',1,'
335,',7153,',1,'
2261,',7153,',1,'
648,',7154,',1,'
3182,',7154,',1,'
649,',7155,',1,'
3174,',7155,',1,'
644,',7156,',1,'
2261,',7156,',1,'
644,',7157,',1,'
732,',7157,',1,'
3174,',7157,',1,'
733,',7158,',1,'
2261,',7158,',1,'
738,',7159,',1,'
752,',7159,',1,'
3182,',7159,',1,'
740,',7160,',1,'
2261,',7160,',1,'
740,',7161,',1,'
4369,',7161,',1,'
637,',7162,',1,'
2261,',7162,',1,'
637,',7163,',1,'
3174,',7163,',1,'
773,',7164,',1,'
2996,',7164,',1,'
773,',7165,',1,'
4749,',7165,',1,'
773,',7166,',1,'
4768,',7166,',1,'
797,',7167,',1,'
1028,',7168,',1,'
3174,',7168,',1,'
1029,',7169,',1,'
571,',7170,',1,'
572,',7171,',1,'
2240,',7172,',1,'
2261,',7173,',1,'
2457,',7173,',1,'
2457,',7174,',1,'
4369,',7174,',1,'
2457,',7175,',1,'
3173,',7175,',1,'
4112,',7175,',1,'
643,',7176,',1,'
3840,',7176,',1,'
3840,',7177,',1,'
3841,',7177,',1,'
2845,',7178,',1,'
3174,',7178,',1,'
752,',7179,',1,'
2946,',7179,',1,'
3182,',7179,',1,'
752,',7180,',1,'
3024,',7180,',1,'
3182,',7180,',1,'
2261,',7181,',1,'
3041,',7181,',1,'
732,',7182,',1,'
3041,',7182,',1,'
3174,',7182,',1,'
3088,',7183,',1,'
3182,',7183,',1,'
3089,',7184,',1,'
3096,',7185,',1,'
3182,',7185,',1,'
3097,',7186,',1,'
3174,',7186,',1,'
3099,',7187,',1,'
3174,',7187,',1,'
3101,',7188,',1,'
3174,',7188,',1,'
3100,',7189,',1,'
3182,',7189,',1,'
3102,',7190,',1,'
3182,',7190,',1,'
3103,',7191,',1,'
3174,',7191,',1,'
3066,',7192,',1,'
3173,',7192,',1,'
4112,',7192,',1,'
2497,',7193,',1,'
3169,',7193,',1,'
2996,',7194,',1,'
3169,',7194,',1,'
3169,',7195,',1,'
4749,',7195,',1,'
3544,',7196,',1,'
3173,',7197,',1,'
3545,',7197,',1,'
4112,',7197,',1,'
3176,',7198,',1,'
3546,',7198,',1,'
732,',7199,',1,'
3545,',7199,',1,'
4112,',7199,',1,'
732,',7200,',1,'
3174,',7200,',1,'
3545,',7200,',1,'
2261,',7202,',1,'
3648,',7202,',1,'
3648,',7203,',1,'
3841,',7203,',1,'
3648,',7204,',1,'
4369,',7204,',1,'
2261,',7205,',1,'
3842,',7205,',1,'
