Metabolite abbreviation,Kegg ID,Kegg ID_1,EHMN ID
mi14p[c],C01220,[],C01220
mi14p[n],C01220,[],C01220
mi1p_D[c],C01177,[],[]
mi1p_D[n],C01177,[],[]
mi3456p[c],C04520,[],C04520
mi34p[c],C04063,[],C04063
mi3p_D[c],C04006,[],[]
mi4p_D[c],C03546,[],[]
micit[c],C04593,[],[]
minohp[c],C01204,[],C01204
minohp[n],C01204,[],C01204
mlthf[c],C00143,[],C00143
mlthf[m],C00143,[],C00143
mma[c],C00218,[],C00218
mmcoa_R[m],C00683,[],[]
mmcoa_S[c],C00683,[],[]
mmcoa_S[m],C00683,[],[]
mmcoa_S[x],C00683,[],[]
mn[c],[],[],[]
mn[l],[],[],[]
mpdol_L[c],[],[],[]
mpdol_U[c],[],[],[]
msa[c],C00222,[],C00222
msa[m],C00222,[],C00222
mthgxl[c],C00546,[],C00546
mthgxl[e],C00546,[],C00546
myrsACP[c],C05761,[],C05761
N1aspmd[c],C00612,[],C00612
N1aspmd[x],C00612,[],C00612
N1sprm[c],C02567,[],C02567
N1sprm[x],C02567,[],C02567
n2m2masn[g],C11530,[],[]
n2m2mn[l],[],[],[]
n2m2nm[c],[],[],[]
n2m2nm[l],[],[],[]
n2m2nmasn[e],C04946,[],[]
n2m2nmasn[g],C04946,[],[]
n2m2nmasn[l],C04946,[],[]
n2m2nmn[c],[],[],[]
n2m2nmn[l],[],[],[]
n3m2masn[g],[],[],[]
n4abutn[c],C05936,[],C05936
n4abutn[m],C05936,[],C05936
n4m2masn[g],[],[],[]
n5m2masn[g],[],[],[]
n8aspmd[c],C01029,[],C01029
na1[c],C01330,[],[]
na1[e],C01330,[],[]
na1[g],C01330,[],C01330
na1[r],C01330,[],C01330
na1[x],C01330,[],C01330
nac[c],C00253,D00049,[]
nac[e],C00253,D00049,[]
Nacasp[c],C01042,[],C01042
Nacasp[m],C01042,[],C01042
Nacsertn[c],C00978,[],C00978
nad[c],C00003,D00002,C00003
nad[e],C00003,D00002,C00003
nad[m],C00003,D00002,C00003
nad[n],C00003,D00002,C00003
nad[r],C00003,D00002,C00003
nad[x],C00003,D00002,C00003
nadh[c],C00004,[],C00004
nadh[m],C00004,[],C00004
nadh[r],C00004,[],C00004
nadh[x],C00004,[],C00004
nadp[c],C00006,[],C00006
nadp[e],C00006,[],C00006
nadp[l],C00006,[],C00006
nadp[m],C00006,[],C00006
nadp[n],C00006,[],C00006
nadp[r],C00006,[],C00006
nadp[x],C00006,[],C00006
nadph[c],C00005,[],C00005
nadph[l],C00005,[],C00005
nadph[m],C00005,[],C00005
nadph[n],C00005,[],C00005
nadph[r],C00005,[],C00005
nadph[x],C00005,[],C00005
naglc2p_L[c],[],[],[]
naglc2p_U[c],[],[],[]
ncam[c],C00153,D00036,[]
ncam[e],C00153,D00036,[]
Ndmelys[n],C05545,[],C05545
nformanth[c],C05653,[],C05653
nh4[c],C00014,D02916;C01342,C01342
nh4[e],C00014,D02916;C01342,C01342
nh4[m],C00014,D02916;C01342,C01342
nh4[n],C00014,D02916;C01342,C01342
nh4[r],C00014,D02916;C01342,C01342
nh4[x],C00014,D02916;C01342,C01342
nicrns[c],C05841,[],C05841
nicrnt[c],C01185,[],C01185
nicrnt[m],C01185,[],C01185
nicrnt[n],C01185,[],C01185
nifedipine[c],C07266,[],[]
nifedipine[e],C07266,[],[]
nm2masn[g],C05884,[],[]
nm4masn[g],C05882,[],[]
Nmelys[n],C03702,[],C03702
nmn[c],C00455,[],C00455
nmn[m],C00455,[],C00455
nmn[n],C00455,[],C00455
nmptrc[c],C02723,[],C02723
nmthsrtn[c],C06212,[],C06212
no[c],C00533,D00074,C00533
no[e],C00533,D00074,C00533
no2[c],C00088,[],C00088
no2[e],C00088,[],C00088
no2[l],C00088,[],C00088
no2[n],C00088,[],C00088
noncoa[m],C01942,C01942 ,[]
normete_L[c],C05589,[],[]
npthl[c],C00829,[],C00829
npthl[e],C00829,[],C00829
nrpphr[c],C00547,D00076,C00547
nrpphr[e],C00547,D00076,C00547
nrpphr[r],C00547,D00076,C00547
nrpphrsf[c],[],[],[]
nrpphrsf[e],[],[],[]
nrvnc[c],C08323,[],[]
nrvnc[e],C08323,[],[]
nrvnccoa[c],C16532,[],[]
nrvnccoa[m],C16532,[],[]
nrvnccoa[x],C16532,[],[]
nrvnccrn[c],[],[],[]
nrvnccrn[m],[],[],[]
ntm2amep[c],C06459,[],C06459
Ntmelys[n],C05546,[],C05546
Ntmelys[r],C05546,[],C05546
nwharg[c],C05933,[],C05933
o2[c],C00007,D00003,C00007
o2[e],C00007,D00003,C00007
o2[g],C00007,D00003,C00007
o2[l],C00007,D00003,C00007
o2[m],C00007,D00003,C00007
o2[n],C00007,D00003,C00007
o2[r],C00007,D00003,C00007
o2[x],C00007,D00003,C00007
o2s[c],C00704,[],C00704
o2s[e],C00704,[],C00704
o2s[m],C00704,[],C00704
o2s[n],C00704,[],C00704
o2s[x],C00704,[],C00704
oaa[c],C00036,[],[]
oaa[m],C00036,[],C00036
oaa[x],C00036,[],C00036
oagd3_hs[c],[],[],[]
oagd3_hs[e],[],[],[]
oagd3_hs[g],[],[],[]
oagt3_hs[c],[],[],[]
oagt3_hs[e],[],[],[]
oagt3_hs[g],[],[],[]
occoa[c],C01944,C05936,C01944
occoa[m],C01944,C05936,C01944
occoa[x],C01944,C05936,C01944
ocdca[c],C01530,D00119,C01530
ocdca[e],C01530,D00119,C01530
ocdca[m],C01530,D00119,C01530
ocdca[x],C01530,D00119,C01530
ocdcaACP[c],[],[],[]
ocdcea[c],C00712,D02315,[]
ocdcea[e],C00712,D02315,[]
ocdcea[l],C00712,D02315,C00712
ocdcea[r],C00712,D02315,[]
ocdcya[c],[],[],[]
ocdcyaACP[c],[],[],[]
ocde9ecoa[x],C00510,[],[]
ocdececrn[c],[],[],[]
ocdececrn[m],[],[],[]
octa[c],C06423,D05220,[]
octa[e],C06423,D05220,[]
octd11ecoa[c],[],[],[]
octd11ecoa[m],[],[],[]
octdececoa[c],[],[],[]
octdececoa[m],[],[],[]
octdececrn[c],[],[],[]
octdececrn[m],[],[],[]
octe5coa[m],[],[],[]
octe5coa[x],[],[],[]
octeACP[c],[],[],[]
od2coa[c],C16218,[],CE2244
od2coa[m],C16218,[],CE2244
od2coa[n],C16218,[],CE2244
odecoa[c],C00510,[],[]
odecoa[m],C00510,[],C00510
odecoa[r],C00510,[],C00510
odecoa[x],C00510,[],C00510
odecrn[c],[],[],[]
odecrn[m],[],[],[]
oh1[c],C01328,[],[]
oh1[e],C01328,[],[]
omeprazole[c],C07324,D00455,[]
omeprazole[e],C07324,D00455,[]
omhdecacid[c],[],[],[]
omhdecacid[r],[],[],[]
omhdocosac[c],C19623,[],[]
omhdocosac[r],C19623,[],[]
omhpal[c],[],[],[]
omhpal[r],[],[],[]
onpthl[c],C14787,[],[]
onpthl[e],C14787,[],[]
oretn[c],C16678,[],[]
oretn[n],C16678,[],[]
orn[c],C00077,D08302;C01602,[]
orn[e],C00077,D08302;C01602,[]
orn[m],C00077,D08302;C01602,[]
orn_D[x],C00515,[],[]
orot[c],C00295,D00055,C00295
orot[e],C00295,D00055,C00295
orot5p[c],C01103,[],C01103
oxa[c],C00209,[],C00209
oxa[e],C00209,[],C00209
oxa[m],C00209,[],C00209
oxa[x],C00209,[],C00209
pa_hs[c],C00416,[],C00416
pa_hs[g],C00416,[],C00416
pa_hs[m],C00416,[],C00416
pa_hs[n],C00416,[],C00416
pa_hs[r],C00416,[],C00416
pac[c],C07086,[],C07086
pac[m],C07086,[],C07086
pacald[c],C00601,[],C00601
pacald[m],C00601,[],C00601
paf_hs[c],[],[],[]
paf_hs[e],[],[],[]
pail_hs[c],C01194,[],C01194
pail_hs[g],C01194,[],C01194
pail_hs[n],C01194,[],C01194
pail_hs[r],C01194,[],C01194
pail345p_hs[c],C05981,[],C05981
pail345p_hs[g],C05981,[],C05981
pail345p_hs[n],C05981,[],C05981
pail345p_hs[r],C05981,[],C05981
pail34p_hs[c],[],[],[]
pail34p_hs[n],[],[],[]
pail34p_hs[r],[],[],[]
pail35p_hs[c],[],[],[]
pail35p_hs[g],[],[],[]
pail35p_hs[r],[],[],[]
pail3p_hs[c],C04549,[],C04549
pail3p_hs[g],C04549,[],C04549
pail3p_hs[n],C04549,[],C04549
pail3p_hs[r],C04549,[],C04549
pail45p_hs[c],C04637,[],C04637
pail45p_hs[g],C04637,[],C04637
pail45p_hs[m],C04637,[],C04637
pail45p_hs[n],C04637,[],C04637
pail45p_hs[r],C04637,[],C04637
pail4p_hs[c],C01277,[],C01277
pail4p_hs[n],C01277,[],C01277
pail4p_hs[r],C01277,[],C01277
pail5p_hs[c],[],[],[]
pail5p_hs[n],[],[],[]
pail5p_hs[r],[],[],[]
palmACP[c],C05764,[],C05764
pan4p[c],C01134,[],C01134
pan4p[e],C01134,[],[]
pan4p[m],C01134,[],C01134
pap[c],C00054,C05294,C00054
pap[g],C00054,C05294,C00054
paps[c],C00053,C05294,C00053
paps[g],C00053,C05294,C00053
pchol_hs[c],[],[],[]
pchol_hs[e],[],[],[]
pchol_hs[g],C00157,[],C00157
pchol_hs[m],C00157,[],C00157
pchol_hs[r],C00157,[],C00157
pcollg5hlys[c],C16741,C01211,C01211
pcollglys[c],C03020,[],[]
pcreat[c],C02305,[],C02305
pcreat[m],C02305,[],C02305
pcrn[c],C03017,[],[]
pcrn[m],C03017,[],[]
pcrn[x],C03017,[],[]
pd3[c],C07711,[],[]
pdx5p[c],C00627,[],C00627
pe_hs[c],[],[],[]
pe_hs[e],C00350,[],C00350
pe_hs[g],C00350,[],C00350
pe_hs[m],C00350,[],C00350
pe_hs[n],C00350,[],C00350
pe_hs[r],[],[],[]
peamn[c],C05332,[],C05332
pecgon[r],C12449,[],[]
pecgoncoa[r],C12450,[],[]
pect[e],C00714,[],[]
pectindchac[e],[],[],[]
pectingchol[e],[],[],[]
pectintchol[e],[],[],[]
pentcoa[m],C00888,[],[]
pep[c],C00074,C00009,C00074
pep[m],C00074,C00009,C00074
peplys[e],C02188,[],C02188
peplys[n],C02188,[],C02188
pepslys[r],[],[],[]
peracd[c],C11924,[],C11924
peracd[m],C11924,[],C11924
perillyl[c],C02452,[],C02452
perillyl[e],C02452,[],C02452
pglyc_hs[c],[],[],[]
pglyc_hs[e],[],[],[]
pgp_hs[c],[],[],[]
phaccoa[c],C00582,[],[]
phe_L[c],C00079,D00021,C00079
phe_L[e],C00079,D00021,C00079
phe_L[l],C00079,D00021,C00079
phe_L[m],C00079,D00021,C00079
pheacgln[c],C04148,[],[]
pheacgln[e],C04148,[],[]
pheme[c],C00032,C02191;C00023,C00032
pheme[e],C00032,C02191;C00023,C00032
pheme[m],C00032,C02191;C00023,C00032
phom[c],C01102,[],[]
phpyr[c],C00166,[],C00166
phpyr[m],C00166,[],C00166
phyQ[c],C02059,D00148,[]
phyQ[e],C02059,D00148,[]
phyt[c],C01607,[],C01607
phyt[e],C01607,[],C01607
phyt[x],C01607,[],C01607
phyt2ohcoa[x],C07343,[],C07343
phytcoa[c],C02060,[],[]
phytcoa[x],C02060,[],[]
pi[c],C00009,[],[]
pi[e],C00009,[],C00009
pi[g],C00009,[],C00009
pi[l],C00009,[],C00009
pi[m],C00009,[],C00009
pi[n],C00009,[],C00009
pi[r],C00009,[],C00009
pi[x],C00009,[],C00009
pmtcoa[c],C00154,[],[]
pmtcoa[l],C00154,[],C00154
pmtcoa[m],C00154,[],C00154
pmtcoa[r],C00154,[],[]
pmtcoa[x],C00154,[],C00154
pmtcrn[c],C02990,[],C02990
pmtcrn[m],C02990,[],C02990
pmtcrn[r],C02990,[],C02990
pmtcrn[x],C02990,[],C02990
pnto_R[c],C00864,[],[]
pnto_R[e],C00864,[],[]
pnto_R[m],C00864,[],[]
ppa[c],C00163,D02310,C00163
ppa[e],C00163,D02310,C00163
ppa[m],C00163,D02310,C00163
ppa[x],C00163,D02310,C00163
ppbng[c],C00931,[],C00931
ppcoa[c],C00100,C02843,C00100
ppcoa[m],C00100,C02843,C00100
ppcoa[x],C00100,C02843,C00100
ppi[c],C00013,[],[]
ppi[e],C00013,[],C00013
ppi[m],C00013,[],C00013
ppi[n],C00013,[],C00013
ppi[r],C00013,[],C00013
ppi[x],C00013,[],C00013
ppmi12346p[c],C11526,[],C11526
ppmi12346p[n],C11526,[],C11526
ppmi1346p[c],C01204,[],[]
ppmi1346p[n],C01204,[],[]
ppp9[m],C02191,[],C02191
pppg9[c],C01079,[],C01079
pppg9[m],C01079,[],C01079
pppi[c],C00536,C02174;C00404,[]
pppi[m],C00536,C02174;C00404,[]
pppi[n],C00536,C02174;C00404,[]
pram[c],C03090,[],C03090
pre_prot[r],[],[],[]
prgnlone[c],C01953,[],C01953
prgnlone[g],C01953,[],C01953
prgnlone[l],C01953,[],C01953
prgnlone[m],C01953,[],C01953
prgnlone[r],C01953,[],C01953
prgnlones[c],C18044,[],CE4764
prgnlones[g],C18044,[],CE4764
prgnlones[l],C18044,[],CE4764
prgnlones[r],C18044,[],CE4764
prgstrn[c],C00410,C14677;D00066,C00410
prgstrn[e],C00410,C14677;D00066,C00410
prgstrn[r],C00410,C14677;D00066,C00410
prist[c],[],[],[]
prist[x],[],[],[]
pristanal[c],[],[],[]
pristanal[x],[],[],[]
pristcoa[c],[],[],[]
pristcoa[x],[],[],[]
pro_D[c],C00763,[],[]
pro_D[e],C00763,[],[]
pro_D[l],C00763,[],[]
pro_D[x],C00763,[],[]
pro_L[c],C00148,D00035,[]
pro_L[e],C00148,D00035,[]
pro_L[l],C00148,D00035,[]
pro_L[m],C00148,D00035,[]
pro_L[r],C00148,D00035,[]
progly[c],[],[],[]
progly[e],[],[],[]
prostg1[c],C04654,[],C04654
prostgd2[c],C00696,[],C00696
prostgd2[e],C00696,[],C00696
prostgd2[r],C00696,[],C00696
prostge1[c],C04741,D00180,C04741
prostge1[e],C04741,D00180,C04741
prostge1[n],C04741,D00180,C04741
prostge2[c],C00584,D00079,C00584
prostge2[e],C00584,D00079,C00584
prostge2[m],C00584,D00079,C00584
prostge2[r],C00584,D00079,C00584
prostgf2[c],C00639,[],C00639
prostgf2[e],C00639,[],C00639
prostgh2[c],C00427,[],C00427
prostgh2[e],C00427,[],C00427
prostgh2[r],C00427,[],C00427
prostgi2[c],C01312,D00106,C01312
prostgi2[e],C01312,D00106,C01312
prostgi2[r],C01312,D00106,C01312
prpncoa[m],C00894,[],C00894
prpncoa[x],C00894,[],C00894
prpp[c],C00119,[],C00119
prpp[e],C00119,[],C00119
ps_hs[c],[],[],[]
ps_hs[e],[],[],[]
ps_hs[g],[],[],[]
ps_hs[m],[],[],[]
ps_hs[r],[],[],[]
pser_L[c],C01005,[],[]
psyl[e],[],[],[]
psylchol[e],[],[],[]
psyltchol[e],[],[],[]
psyltdechol[e],[],[],[]
ptdca[c],C16537,C06800,[]
ptdca[e],C16537,C06800,[]
ptdcacoa[c],[],[],[]
ptdcacoa[m],[],[],[]
ptdcacrn[c],[],[],[]
ptdcacrn[m],[],[],[]
ptrc[c],C00134,C02896,C00134
ptrc[e],C00134,C02896,C00134
ptrc[m],C00134,C02896,C00134
ptrc[x],C00134,C02896,C00134
ptth[c],C00831,[],C00831
ptth[e],C00831,[],[]
ptth[m],C00831,[],C00831
pyam5p[c],C00647,[],C00647
pyam5p[m],C00647,[],C00647
pydam[c],C00534,C05300,C00534
pydam[e],C00534,C05300,C00534
pydx[c],C00250,[],C00250
pydx[e],C00250,[],C00250
pydx5p[c],C00018,[],C00018
pydx5p[e],C00018,[],C00018
pydx5p[m],C00018,[],C00018
pydxn[c],C00314,C05100;D08454,C00314
pydxn[e],C00314,C05100;D08454,C00314
pylald[c],C02576,[],C02576
pylald[m],C02576,[],C02576
pyr[c],C00022,[],[]
pyr[e],C00022,[],C00022
pyr[m],C00022,[],C00022
pyr[x],C00022,[],C00022
q10[c],C11378,[],C11378
q10[e],C11378,[],[]
q10[m],C11378,[],C11378
q10h2[c],C00390,[],[]
q10h2[e],C00390,[],[]
q10h2[m],C00390,[],[]
quln[c],C03722,[],C03722
R1coa_hs[c],[],[],[]
R1coa_hs[r],[],[],[]
r1p[c],C00620,C00442,C00442
R2coa_hs[c],[],[],[]
R2coa_hs[r],[],[],[]
R3coa_hs[c],[],[],[]
R4coa_hs[c],[],[],[]
R5coa_hs[c],[],[],[]
r5p[c],C03736,C00117,C00117
r5p[m],C03736,C00117,C00117
r5p[r],C03736,C00117,C00117
R6coa_hs[c],[],[],[]
rbl_D[c],C00309,[],[]
rbt[c],C00474,C00379,[]
rbt[e],C00474,C00379,[]
retfa[c],[],[],[]
retfa[e],[],[],[]
retinal[c],C00376,[],C00376
retinal[r],C00376,[],C00376
retinal_11_cis[c],C02110,C05828,[]
retinal_cis_13[c],C00376,[],CE5589
retinal_cis_13[r],C00376,[],CE5589
retinal_cis_9[c],C00376,[],CE5575
retinal_cis_9[r],C00376,[],CE5575
retinol[c],C00473,C00899;D06543;C17276,[]
retinol[e],C00473,C00899;D06543;C17276,[]
retinol[r],C00473,C00899;D06543;C17276,C00473
retinol_9_cis[c],C16682,[],[]
retinol_9_cis[e],C16682,[],[]
retinol_cis_11[c],C00899,[],[]
retinol_cis_11[e],C00899,[],[]
retinol_cis_13[c],C19962,[],[]
retn[c],C00777,D00094;C15493,C00777
retn[e],C00777,D00094;C15493,C00777
retn[n],C00777,D00094;C15493,C00777
retn[r],C00777,D00094;C15493,C00777
retncoa[c],[],[],[]
retnglc[c],C11061,[],C11061
retnglc[e],C11061,[],C11061
retnglc[r],C11061,[],C11061
rib_D[c],C00121,[],[]
rib_D[e],C00121,[],[]
ribflv[c],C00255,D00050,[]
ribflv[e],C00255,D00050,[]
rnam[c],C03150,[],C03150
Rtotal[c],[],[],[]
Rtotal[e],[],[],[]
Rtotal[l],[],[],[]
Rtotal[x],[],[],[]
Rtotal2[c],[],[],[]
Rtotal2[e],[],[],[]
Rtotal2coa[c],[],[],[]
Rtotal2coa[m],[],[],[]
Rtotal2crn[c],[],[],[]
Rtotal2crn[m],[],[],[]
Rtotal3[c],[],[],[]
Rtotal3[e],[],[],[]
Rtotal3coa[c],[],[],[]
Rtotal3coa[m],[],[],[]
Rtotal3crn[c],[],[],[]
Rtotal3crn[m],[],[],[]
Rtotalcoa[c],[],[],[]
Rtotalcoa[m],[],[],[]
Rtotalcoa[x],[],[],[]
Rtotalcrn[c],[],[],[]
Rtotalcrn[m],[],[],[]
ru5p_D[c],C00199,[],[]
ru5p_D[r],C00199,[],[]
s2l2fn2m2masn[e],[],[],[]
s2l2fn2m2masn[g],[],[],[]
s2l2fn2m2masn[l],[],[],[]
s2l2n2m2m[c],[],[],[]
s2l2n2m2m[l],[],[],[]
s2l2n2m2masn[e],[],[],[]
s2l2n2m2masn[l],[],[],[]
s2l2n2m2mn[c],[],[],[]
s2l2n2m2mn[l],[],[],[]
s7p[c],C05382,[],C05382
saccrp_L[m],C00449,[],[]
sarcs[c],C00213,[],[]
sarcs[e],C00213,[],C00213
sarcs[m],C00213,[],C00213
sarcs[x],C00213,[],C00213
sbcoa[c],[],[],[]
sbcoa[x],[],[],[]
sbt_D[c],C00794,D00096,[]
sbt_D[e],C00794,D00096,[]
seahcys[c],C05692,[],C05692
seahcys[n],C05692,[],C05692
seasmet[c],C05691,[],C05691
seasmet[n],C05691,[],C05691
sebacid[c],C08277,C08277 ,[]
sebacid[x],C08277,C08277 ,[]
sebcoa[c],[],[],[]
sebcoa[x],[],[],[]
sel[c],C05697,[],C05697
sel[e],C05697,[],C05697
selcys[c],C05688,[],C05688
selcyst[c],C05699,[],C05699
selhcys[c],C05698,C05689,C05698
selhcys[n],C05698,C05689,C05698
selhcys[r],C05698,C05689,C05698
selmeth[c],C05335,[],C05335
selmeth[n],C05335,[],C05335
selmeth[r],C05335,[],C05335
seln[c],C01528,C01529,C01528
selnp[c],C05172,[],C05172
ser_D[c],C00740,[],[]
ser_D[e],C00740,[],[]
Ser_Gly_Ala_X_Gly[l],[],[],[]
Ser_Gly_Ala_X_Gly[r],[],[],[]
ser_L[c],C00065,D00016,[]
ser_L[e],C00065,D00016,[]
ser_L[g],C00065,D00016,[]
ser_L[l],C00065,D00016,[]
ser_L[m],C00065,D00016,[]
ser_L[r],C00065,D00016,[]
ser_L[x],C00065,D00016,[]
Ser_Thr[g],[],[],[]
Ser_Thr[l],[],[],[]
Sfglutth[c],C01031,[],C01031
sgalside_hs[c],[],[],[]
sgalside_hs[g],[],[],[]
sgalside_hs[l],[],[],[]
sl_L[c],C11499,[],[]
sl_L[e],C11499,[],[]
sl_L[m],C11499,[],[]
slfcys[c],C05824,[],[]
slfcys[e],C05824,[],[]
so3[c],C00094,C11481;C20393,C00094
so3[e],C00094,C11481;C20393,C00094
so3[l],C00094,C11481;C20393,C00094
so3[m],C00094,C11481;C20393,C00094
so3[n],C00094,C11481;C20393,C00094
so4[c],C00059,C20392,C00059
so4[e],C00059,C20392,C00059
so4[g],C00059,C20392,C00059
so4[l],C00059,C20392,C00059
so4[m],C00059,C20392,C00059
so4[r],C00059,C20392,C00059
spc_hs[c],C03640,[],[]
spc_hs[e],C03640,[],[]
sph1p[c],C01120,[],C01120
sph1p[e],C01120,[],C01120
sph1p[r],C01120,[],C01120
sphgn[c],C00836,[],C00836
sphgn[r],C00836,[],C00836
sphings[c],C00319,[],C00319
sphings[l],C00319,[],C00319
sphings[r],C00319,[],C00319
sphmyln_hs[c],[],[],[]
sphmyln_hs[g],[],[],[]
sphmyln_hs[l],[],[],[]
sphs1p[c],C06124,[],C06124
sphs1p[e],C06124,[],C06124
sphs1p[r],C06124,[],C06124
spmd[c],C00315,[],C00315
spmd[e],C00315,[],C00315
spmd[x],C00315,[],C00315
sprm[c],C00750,C00009,C00750
sprm[e],C00750,C00009,C00750
sprm[x],C00750,C00009,C00750
sql[r],C00751,[],C00751
srb_L[c],C08356,C00247,C00247
srtn[c],C00780,[],C00780
srtn[e],C00780,[],C00780
Ssq23epx[r],C01054,[],C01054
sT_antigen[g],[],[],[]
stcoa[c],C00412,[],C00412
stcoa[m],C00412,[],C00412
stcoa[n],C00412,[],C00412
stcoa[r],C00412,[],C00412
stcoa[x],C00412,[],C00412
stcrn[c],[],[],[]
stcrn[m],[],[],[]
sTn_antigen[g],[],[],[]
strch1[e],[],[],[]
strch2[e],[],[],[]
strdnc[c],C16300,[],[]
strdnc[e],C16300,[],[]
strdnc[l],C16300,[],[]
strdnc[r],C16300,[],[]
strdnccoa[c],C16163,[],[]
strdnccoa[m],C16163,[],[]
strdnccoa[x],C16163,[],[]
strdnccrn[c],[],[],[]
strdnccrn[m],[],[],[]
subeac[c],C08278,[],[]
subeac[x],C08278,[],[]
succ[c],C00042,[],C00042
succ[e],C00042,[],C00042
succ[m],C00042,[],C00042
succ[r],C00042,[],C00042
succ[x],C00042,[],C00042
succoa[c],C00091,[],[]
succoa[m],C00091,[],C00091
succoa[x],C00091,[],[]
sucr[e],C00089,D00025,C00089
sucsal[m],C00232,[],C00232
T_antigen[g],[],[],[]
t2m26dcoa[m],C11945,[],C11945
t2m26dcoa[x],C11945,[],C11945
T4hcinnm[c],C00811,[],C00811
T4hcinnm[m],C00811,[],C00811
tag_hs[c],[],[],[]
tag_hs[e],[],[],[]
tag1p_D[c],[],[],[]
tagat_D[c],C00795,[],[]
tagat_D[e],C00795,[],[]
taur[c],C00245,D00047,[]
taur[e],C00245,D00047,[]
taur[x],C00245,D00047,C00245
taxol[c],C07394,[],[]
taxol[e],C07394,[],[]
tchola[c],C05122,[],C05122
tchola[e],C05122,[],[]
tchola[x],C05122,[],C05122
tcynt[c],C01755,[],C01755
tcynt[e],C01755,[],C01755
tcynt[l],C01755,[],C01755
tcynt[m],C01755,[],C01755
tcynt[n],C01755,[],C01755
tdchola[c],C05465,[],C05465
tdchola[e],C05465,[],C05465
tdchola[x],C05465,[],C05465
tdcoa[c],C02593,[],C02593
tdcoa[m],C02593,[],C02593
tdcoa[x],C02593,[],C02593
tdcrn[c],[],[],[]
tdcrn[e],[],[],[]
tddedi2coa[m],[],[],[]
tddedicoa[m],C05280,[],[]
tdeACP[c],[],[],[]
tdec4ecoa[m],[],[],[]
tdechola[e],C05463,[],[]
tetd7ecoa[m],[],[],[]
tetde5coa[x],[],[],[]
tetdec2coa[c],[],[],[]
tetdec2crn[c],[],[],[]
tetdec2crn[e],[],[],[]
tetdecdicoa[m],[],[],[]
tetdecdicoa[x],[],[],[]
tetdece1coa[c],[],[],[]
tetdece1crn[c],[],[],[]
tetdece1crn[e],[],[],[]
tethex3[c],[],[],[]
tethex3[e],[],[],[]
tethex3coa[c],C16168,[],[]
tethex3coa[x],C16168,[],[]
tetpent3[c],[],[],[]
tetpent3[e],[],[],[]
tetpent3coa[c],C16167,[],[]
tetpent3coa[m],C16167,[],[]
tetpent3coa[x],C16167,[],[]
tetpent3crn[c],[],[],[]
tetpent3crn[m],[],[],[]
tetpent6[c],[],[],[]
tetpent6[e],[],[],[]
tetpent6coa[c],C16172,[],[]
tetpent6coa[m],C16172,[],[]
tetpent6coa[x],C16172,[],[]
tetpent6crn[c],[],[],[]
tetpent6crn[m],[],[],[]
tettet6[c],[],[],[]
tettet6[e],[],[],[]
tettet6coa[c],C16171,[],[]
tettet6coa[m],C16171,[],[]
tettet6coa[x],C16171,[],[]
tettet6crn[c],[],[],[]
tettet6crn[m],[],[],[]
thbpt[c],C00272,[],C00272
thbpt[n],C00272,[],C00272
thbpt4acam[c],C15522,[],CE1951
thbpt4acam[n],C15522,[],CE1951
thcholoylcoa[x],C05448,[],[]
thcholst[c],C01301,[],[]
thcholst[m],C01301,[],[]
thcholstoic[c],C04722,[],C04722
thcholstoic[m],C04722,[],C04722
thcholstoic[r],C04722,[],C04722
thcholstoic[x],C04722,[],C04722
thcrm_hs[c],[],[],[]
thcrm_hs[g],[],[],[]
thcys[c],C01962,[],C01962
thexddcoa[m],[],[],[]
thf[c],C00101,[],C00101
thf[e],C00101,[],C00101
thf[l],C00101,[],C00101
thf[m],C00101,[],C00101
thf[n],C00101,[],C00101
thf[r],C00101,[],C00101
thm[c],C00378,[],[]
thm[e],C00378,[],[]
thm[m],C00378,[],C00378
thmmp[c],C01081,[],C01081
thmmp[e],C01081,[],C01081
thmmp[m],C01081,[],C01081
thmpp[c],C00068,[],C00068
thmpp[m],C00068,[],C00068
thmtp[c],C03028,[],C03028
thmtp[e],C03028,[],C03028
thp2c[c],C00450,[],C00450
thp2c[x],C00450,[],C00450
thr_L[c],C00188,D00041,[]
thr_L[e],C00188,D00041,[]
thr_L[l],C00188,D00041,[]
thr_L[m],C00188,D00041,[]
thrnt[c],C01620,[],C01620
thym[c],C00178,[],C00178
thym[e],C00178,[],C00178
thym[m],C00178,[],C00178
thymd[c],C00214,[],C00214
thymd[e],C00214,[],C00214
thymd[l],C00214,[],C00214
thymd[m],C00214,[],C00214
thyox_L[c],C01829,D08125,[]
thyox_L[e],C01829,D08125,[]
thyox_L[r],C01829,D08125,[]
tmlys[c],C03793,[],C03793
tmlys[r],C03793,[],C03793
tmndnc[c],C06428,D08061,[]
tmndnc[e],C06428,D08061,[]
tmndnccoa[c],[],[],[]
tmndnccoa[m],[],[],[]
tmndnccoa[x],[],[],[]
tmndnccrn[c],[],[],[]
tmndnccrn[m],[],[],[]
tmtrdcoa[x],[],[],[]
tmuncoa[x],[],[],[]
Tn_antigen[g],C04383,[],[]
Tn_antigen[l],C04383,[],[]
tolbutamide[c],C07148,[],[]
tolbutamide[e],C07148,[],[]
trdox[c],C00343,[],C00343
trdox[m],C00343,[],C00343
trdox[n],C00343,[],C00343
trdrd[c],C00342,[],C00342
trdrd[m],C00342,[],C00342
trdrd[n],C00342,[],C00342
