rid,Metabolite abbreviation,EHMN ID
4770,tetde5coa[x],[]
4771,tetdec2coa[c],[]
4772,tetdec2crn[c],[]
4773,tetdec2crn[e],[]
4774,tetdecdicoa[m],[]
4775,tetdecdicoa[x],[]
4776,tetdece1coa[c],[]
4777,tetdece1crn[c],[]
4778,tetdece1crn[e],[]
4779,tethex3[c],[]
4780,tethex3[e],[]
4781,tethex3coa[c],C16168
4782,tethex3coa[x],C16168
4783,tetpent3[c],[]
4784,tetpent3[e],[]
4785,tetpent3coa[c],C16167
4786,tetpent3coa[m],C16167
4787,tetpent3coa[x],C16167
4788,tetpent3crn[c],[]
4789,tetpent3crn[m],[]
4790,tetpent6[c],[]
4791,tetpent6[e],[]
4792,tetpent6coa[c],C16172
4793,tetpent6coa[m],C16172
4794,tetpent6coa[x],C16172
4795,tetpent6crn[c],[]
4796,tetpent6crn[m],[]
4797,tettet6[c],[]
4798,tettet6[e],[]
4799,tettet6coa[c],C16171
4800,tettet6coa[m],C16171
4801,tettet6coa[x],C16171
4802,tettet6crn[c],[]
4803,tettet6crn[m],[]
4804,thbpt[c],C00272
4805,thbpt[n],C00272
4806,thbpt4acam[c],CE1951
4807,thbpt4acam[n],CE1951
4808,thcholoylcoa[x],C05448
4809,thcholst[c],C01301
4810,thcholst[m],C01301
4811,thcholstoic[c],C04722
4812,thcholstoic[m],C04722
4813,thcholstoic[r],C04722
4814,thcholstoic[x],C04722
4815,thcrm_hs[c],[]
4816,thcrm_hs[g],[]
4817,thcys[c],C01962
4818,thexddcoa[m],[]
4819,thf[c],C00101
4820,thf[e],C00101
4821,thf[l],C00101
4822,thf[m],C00101
4823,thf[n],C00101
4824,thf[r],C00101
4825,thm[c],C00378
4826,thm[e],C00378
4827,thm[m],C00378
4828,thmmp[c],C01081
4829,thmmp[e],C01081
4830,thmmp[m],C01081
4831,thmpp[c],C00068
4832,thmpp[m],C00068
4833,thmtp[c],C03028
4834,thmtp[e],C03028
4835,thp2c[c],C00450
4836,thp2c[x],C00450
4837,thr_L[c],C00188
4838,thr_L[e],C00188
4839,thr_L[l],C00188
4840,thr_L[m],C00188
4841,thrnt[c],C01620
4842,thym[c],C00178
4843,thym[e],C00178
4844,thym[m],C00178
4845,thymd[c],C00214
4846,thymd[e],C00214
4847,thymd[l],C00214
4848,thymd[m],C00214
4849,thyox_L[c],C01829
4850,thyox_L[e],C01829
4851,thyox_L[r],C01829
4852,tmlys[c],C03793
4853,tmlys[r],C03793
4854,tmndnc[c],C06428
4855,tmndnc[e],C06428
4856,tmndnccoa[c],[]
4857,tmndnccoa[m],[]
4858,tmndnccoa[x],[]
4859,tmndnccrn[c],[]
4860,tmndnccrn[m],[]
4861,tmtrdcoa[x],[]
4862,tmuncoa[x],[]
4863,Tn_antigen[g],C04383
4864,Tn_antigen[l],C04383
4865,tolbutamide[c],C07148
4866,tolbutamide[e],C07148
4867,trdox[c],C00343
4868,trdox[m],C00343
4869,trdox[n],C00343
4870,trdrd[c],C00342
4871,trdrd[m],C00342
4872,trdrd[n],C00342
4873,tre[c],C01083
4874,tre[e],C01083
4875,tridcoa[m],[]
4876,triodthy[c],C02465
4877,triodthy[e],C02465
4878,triodthy[r],C02465
4879,triodthysuf[c],[]
4880,triodthysuf[e],[]
4881,trp_L[c],C00078
4882,trp_L[e],C00078
4883,trp_L[l],C00078
4884,trypta[c],C00398
4885,ts3[c],C07711
4886,tststerone[c],C00535
4887,tststerone[e],C00535
4888,tststerone[r],C00535
4889,tststeroneglc[c],C11134
4890,tststeroneglc[e],C11134
4891,tststeroneglc[r],C11134
4892,tststerones[c],[]
4893,tststerones[e],[]
4894,tsul[c],C00320
4895,tsul[e],C00320
4896,tsul[m],C00320
4897,ttc_ggdp[c],C11356
4898,ttccoa[x],C16529
4899,ttdca[c],C06424
4900,ttdca[e],C06424
4901,ttdcea[c],C08322
4902,ttdcrn[c],[]
4903,ttdcrn[m],[]
4904,ttetddcoa[m],[]
4905,txa2[c],C02198
4906,txa2[e],C02198
4907,txa2[r],C02198
4908,tym[c],C00483
4909,tymsf[c],[]
4910,tymsf[e],[]
4911,Tyr_ggn[c],[]
4912,Tyr_ggn[e],[]
4913,tyr_L[c],C00082
4914,tyr_L[e],C00082
4915,tyr_L[l],C00082
4916,tyr_L[m],C00082
4917,uacgam[c],C00043
4918,uacgam[g],C00043
4919,uacgam[r],C00043
4920,udp[c],C00015
4921,udp[e],C00015
4922,udp[g],C00015
4923,udp[l],C00015
4924,udp[m],C00015
4925,udp[n],C00015
4926,udp[r],C00015
4927,udpacgal[c],C00203
4928,udpacgal[g],C00203
4929,udpacgal[l],C00203
4930,udpacgal[r],C00203
4931,udpg[c],C00029
4932,udpg[e],C00029
4933,udpg[g],C00029
4934,udpg[r],C00029
4935,udpgal[c],C00052
4936,udpgal[e],C00052
4937,udpgal[g],C00052
4938,udpgal[n],C00052
4939,udpgal[r],C00052
4940,udpglcur[c],C00167
4941,udpglcur[g],C00167
4942,udpglcur[r],C00167
4943,udpxyl[c],C00190
4944,udpxyl[g],C00190
4945,udpxyl[r],C00190
4946,ump[c],C00105
4947,ump[e],C00105
4948,ump[g],C00105
4949,ump[l],C00105
4950,ump[m],C00105
4951,ump[n],C00105
4952,ump[r],C00105
4953,undcoa[m],[]
4954,uppg3[c],C01051
4955,ura[c],C00106
4956,ura[e],C00106
4957,urate[c],C00366
4958,urate[e],C00366
4959,urate[n],C00366
4960,urate[x],C00366
4961,urcan[c],C00785
4962,urea[c],C00086
4963,urea[e],C00086
4964,urea[m],C00086
4965,urea[n],C00086
4966,uri[c],C00299
4967,uri[e],C00299
4968,uri[l],C00299
4969,uri[m],C00299
4970,uri[n],C00299
4971,utp[c],C00075
4972,utp[e],C00075
4973,utp[m],C00075
4974,utp[n],C00075
4975,vacc[c],C08367
4976,vacc[e],C08367
4977,vacccoa[c],[]
4978,vacccoa[m],[]
4979,vacccrn[c],[]
4980,vacccrn[m],[]
4981,val_L[c],C00183
4982,val_L[e],C00183
4983,val_L[l],C00183
4984,val_L[m],C00183
4985,vitd2[c],C05441
4986,vitd2[e],C05441
4987,vitd2[m],C05441
4988,vitd3[c],C05443
4989,vitd3[e],C05443
4990,vitd3[m],C05443
4991,wharachd[r],C14748
4992,whddca[c],C08317
4993,whddca[e],C08317
4994,whhdca[c],C18218
4995,whhdca[e],C18218
4996,whtststerone[c],C05294
4997,whtststerone[e],C05294
4998,whtststerone[r],C05294
4999,whttdca[c],[]
5000,whttdca[e],[]
5001,xan[c],C00385
5002,xan[x],C00385
5003,xmp[c],C00655
5004,xol24oh[r],C13550
5005,xol25oh[r],C15519
5006,xol27oh[c],C06340
5007,xol27oh[m],C06340
5008,xol27oh[r],C06340
5009,xol7a[c],C03594
5010,xol7a[r],C03594
5011,xol7ah[c],C05451
5012,xol7ah2[c],C05452
5013,xol7ah2[m],C05452
5014,xol7ah2[r],C05452
5015,xol7ah2al[c],C05445
5016,xol7ah2al[m],C05445
5017,xol7ah3[c],C05444
5018,xol7ah3[m],C05444
5019,xol7aone[c],C05455
5020,xol7aone[m],C05455
5021,xol7aone[r],C05455
5022,xoldiolone[c],C05457
5023,xoldiolone[m],C05457
5024,xoldiolone[r],C05457
5025,xoldioloneh[c],C05453
5026,xolest_hs[c],C02530
5027,xolest_hs[e],C02530
5028,xolest_hs[r],C02530
5029,xolest2_hs[c],[]
5030,xolest2_hs[e],[]
5031,xoltetrol[c],C05446
5032,xoltetrol[m],C05446
5033,xoltri24[c],C15518
5034,xoltri24[e],C15518
5035,xoltri24[r],C15518
5036,xoltri25[c],C15520
5037,xoltri25[e],C15520
5038,xoltri25[r],C15520
5039,xoltri27[c],C06341
5040,xoltri27[e],C06341
5041,xoltri27[r],C06341
5042,xoltriol[c],C05454
5043,xoltriol[m],C05454
5044,xoltriol[r],C05454
5045,xser[g],C03424
5046,xser[r],C03424
5047,xtp[c],C00700
5048,xtsn[c],C01762
5049,xu1p_D[c],[]
5050,xu5p_D[c],C00231
5051,xyl_D[c],C00181
5052,xyl_D[e],[]
5053,xyl_D[l],C00181
5054,xylnt[c],C05411
5055,xylt[c],C00379
5056,xylt[e],C00379
5057,xylu_D[c],C00310
5058,xylu_L[c],C00312
5059,yvite[c],C02483
5060,yvite[e],C02483
5061,zym_int2[r],C05437
5062,zymst[r],C05437
5063,zymstnl[r],C03845
